indice_interno,clase,archivo,ruta,sha256,duplicado_exacto,tamano_grupo_duplicado
372,AS,New_AS_173.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_173.wav,00149fe7d527733e9bb1bbdfb3f98dd1fd354c95f06c71b0133489dd6d9fe72c,False,1
373,AS,New_AS_174.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_174.wav,c4d934edb367b9f98b33df7cfc99da1314e4c7b1d62ff558f5e523d522709ff3,False,1
374,AS,New_AS_175.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_175.wav,6f161c80395e6a269e0946bb735bb928c171c57c416e08b21f8676f83a0f3fe9,False,1
375,AS,New_AS_176.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_176.wav,2b73a02a6d716da00e44f7e9c621329ea1dc259f088b8445217234bc9f61d8ef,False,1
376,AS,New_AS_177.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_177.wav,9cadb932c6f92b413987111ab4b48f4756ee3268f039791ecbeda84f43ffcce3,False,1
377,AS,New_AS_178.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_178.wav,255ea1f59b6ea0b141011bf92b4f2b45e2ce45198ef1584ef71cea76cfc31294,False,1
378,AS,New_AS_179.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_179.wav,d67eddfde10f433ca68eec3818a7e1ca4f71de06ac059c303ab6a9efe3a57c02,False,1
379,AS,New_AS_180.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_180.wav,43aa135606f53d190e5730823afe88fafe249eefcde693eae468baabc249552b,False,1
380,AS,New_AS_181.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_181.wav,60ab6aa1a0eb465d3e7f6d72cae87c917780a9b2ade6cbbccd1df8cc96171d3b,False,1
381,AS,New_AS_182.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_182.wav,5947729027cbc70705b03539e5d434410c479deb41c4fbcf4938fb74fe13f5ec,False,1
382,AS,New_AS_183.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_183.wav,a54ebdb4b3025e047ffa68f3905f46b057de9e9ce2f9ab6fcf8d73e981823217,False,1
383,AS,New_AS_184.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_184.wav,0023747781775afb2916ad867f8fa89d47e1aa6e064ae812979999699c4bc2d1,False,1
384,AS,New_AS_185.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_185.wav,018e03ca4806091f41d471fa1a9d278efddc0c3bb03a243cf0ba3b8665e63959,False,1
385,AS,New_AS_186.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_186.wav,2fd2ef3526187e71ff86aa06e58d21222fadf2970cb0b96a56fa16e6a3203eb5,False,1
386,AS,New_AS_187.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_187.wav,25a1dc1682c8b919a61f1ca7ae664aa6344177d2fb436c1ab4b6a916628413a1,False,1
387,AS,New_AS_188.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_188.wav,5bd7d31d19d75f042eae6c78bc723e9722680cd3c62cc03063259c53d78ca7ca,False,1
388,AS,New_AS_189.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_189.wav,5f7f9acfa0b00db56eed98e1436ba1c559b57dcb592cf1a7854b5145fd200ce1,False,1
389,AS,New_AS_190.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_190.wav,daf2975a703081fcf8a4055c3f836a049add645db9add0289382f68d76404c21,False,1
390,AS,New_AS_191.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_191.wav,eace6d2127e86eb02a2fd7439a7d9895da1968ace2dea579c3cf2ff89bef3e6e,False,1
391,AS,New_AS_192.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_192.wav,29a4bf074904a2d16466ac8eacedd335f826a4f6ba1f97e82148a29c58913aa7,False,1
392,AS,New_AS_193.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_193.wav,d7d034d78dfce8f4a98068444c7bc5a921141d5a99b0fcc74a4004b0c9ec8f24,False,1
393,AS,New_AS_194.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_194.wav,ffce22489856c5a1d7405f41da534f458d317ea74162ea44548b0c09162a5add,False,1
394,AS,New_AS_195.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_195.wav,cf3a3062c74244654164d1e2bfe7a190552ae74ac27b1d36e62b34881d4a8dc4,False,1
395,AS,New_AS_196.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_196.wav,3a10d331a72c4548beb15b40d106c397b5bb9884615a78078cb7c684e6e3b7e9,False,1
396,AS,New_AS_197.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_197.wav,6bd548eff9a1e6c6a6f69d1a89b5b4be614ed0f446ad1d529eefdb40049cb670,False,1
397,AS,New_AS_198.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_198.wav,e068ede310b90b898cb852e1b2383b8c86d927c7fbc8f61f2109221462872a3e,False,1
398,AS,New_AS_199.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_199.wav,0ec92f4e51b625babcff1185d6646b0323489cc9f1afda4a39231db5b71ad4d5,False,1
399,AS,New_AS_200.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_200.wav,0681a93dce60c2b92625f8a7b42590ba0acc4d3e194913b97251b475e6e363c3,False,1
400,MR,New_MR_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_001.wav,ced27fd4a6dc64b6ae5949952e96bb6c8e3f61ca707bc6f2108eebd887d0f1c3,False,1
401,MR,New_MR_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_002.wav,597e1424931011fbcbed37d2e2609464a2dc54f07397042e2e10a21dd1957ec2,False,1
402,MR,New_MR_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_003.wav,3ece3c6e448c8ae2f7eb764a6296297c9592a8fd2c97202fc6d2d4a25a7ae17c,False,1
403,MR,New_MR_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_004.wav,5ab9ea17063aa14be23f0d8352c9b3bb6a03670afdcd080e8258a7c306fa5940,False,1
404,MR,New_MR_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_005.wav,1a8945a81decd777dcd52f30b8426e35c41c040fd5c7028a20cce7adfcbff7a3,False,1
405,MR,New_MR_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_006.wav,c423a9111d2a72349207d1b1b2437de8335fbb9cd8f204eb15263343cde7637f,False,1
406,MR,New_MR_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_007.wav,32f4c320ff7b6b46c158cd7dde44a2cf5af4d4176f238773a1fe74cc5c8d3481,False,1
407,MR,New_MR_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_008.wav,2c04d9c602fa26ee8f1d0f259559b94aab6a7a35b249c78ce0b2d3ad4871d937,False,1
408,MR,New_MR_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_009.wav,1efd6c1db21bef56e57e123ddca16026bc9b7d0bdf10703fd2a3b7dbc3257888,False,1
409,MR,New_MR_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_010.wav,60d69d8aac7b632b0d340f5e203f5fe3873f817f1ee036a24543cfaea2676b35,False,1
410,MR,New_MR_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_011.wav,973b28fd59159c95eb8ed6fa964c60182c3f4d2173f5f1ad80b1e2dfe94d9e07,False,1
411,MR,New_MR_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_012.wav,b0d482ed0ce0a1cea0560e18c4997b3bebd4bada0cf4642076854c1a8c66097c,False,1
412,MR,New_MR_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_013.wav,9940f15ecdcc12937b084acdaeb405f31b43cd57ad8866f85fbcf2717b4b33c4,False,1
413,MR,New_MR_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_014.wav,c088305d827e146d5f19911df769d0526cc7d5997d4d5074917f88a2c35bc852,False,1
414,MR,New_MR_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_015.wav,69b56d625fff984f612b30355baf7ae26ba634f2424c01687cdbc9ef46d9f84f,False,1
415,MR,New_MR_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_016.wav,9eac5c5102ad4674dae6d4e1090798a07f57f0de1e1bc2e6a61ea7ed176a8fb2,False,1
416,MR,New_MR_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_017.wav,527e3d5a702af5871e621554700ec596736c810891ddcfcf4382dee92359e403,False,1
417,MR,New_MR_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_018.wav,11a039b7ec4633fe88d73bc063c22c833d0d4fa21012a6446dd724a13244a541,False,1
418,MR,New_MR_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_019.wav,ad569457b6c43413799d16cf57dfb8a888bee5be3ff2d0fa1ccf8fbc9257d6a6,False,1
419,MR,New_MR_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_020.wav,3dcf76c3694d6f71abd0bd4db7a108e6d0dbeff69f08e0e3a3da52fef34173f2,False,1
420,MR,New_MR_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_021.wav,8cfe1dd2307786166d587a674d59c23d2cfadb195a403dd06948e3915a13e641,False,1
421,MR,New_MR_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_022.wav,229e84280337e2d573c1c0752b030b4efec266d0c36523f564a69d2319744578,False,1
422,MR,New_MR_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_023.wav,0769760685b91500e14c6dd56c803364bcedd0f7b20cf60e72c36c017d3551e2,False,1
423,MR,New_MR_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_024.wav,1a66b8e345fdb59c1ecb08644a2662e3d9fffd98d9cfd0ed3a6561fc8de88eca,False,1
424,MR,New_MR_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_025.wav,d969324b410d51b04830a7d6adc6850bbe4f1ccaa7320b72bc2d7047a0a04625,False,1
425,MR,New_MR_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_026.wav,edf3165bd925b6a4fc78b0288abf6fca5c648e46c1b556f02d90bffc242abcdd,False,1
426,MR,New_MR_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_027.wav,bea509327de18f2c89309ff0adea86cdd9b6a9d1771b6924e0c691b7e9ca2dbe,False,1
427,MR,New_MR_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_028.wav,ae12001a4ae2df63a6e7817436259bbda12140ad75dfee3b1a2085fdba0568af,False,1
428,MR,New_MR_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_029.wav,be13b62cb52a189a9f350edab4b0fdaab8500ba34f9b9904fca7513645f2c4f1,False,1
429,MR,New_MR_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_030.wav,89ae0565e41817f716e4582288873e27c7fdf31f5ecb777dcf5d5ea38e2b6abd,False,1
430,MR,New_MR_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_031.wav,bbaa3b5b889a767120d8b4375764e56cbdc8ea5f2cd52e5a5ce6d1cc98a3de96,False,1
431,MR,New_MR_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_032.wav,a955a3f6f228ed6d94e3c0f3a5d11634e7e30eef4e0b5b4fc7c1166d94bb566b,False,1
432,MR,New_MR_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_033.wav,ca2f952355673d9a9f3c29bd32fb3a12141f44922b054cee63fc191883b8a0cc,False,1
433,MR,New_MR_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_034.wav,ff7dde99f99da401691a170594be26d2707ae7b6e570f202ef93c1a869dd1ea4,False,1
434,MR,New_MR_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_035.wav,8e331a942df28bb1a59fd5213c302bcaed0eb0cabf6fce1c9a59222217e0b0e2,False,1
435,MR,New_MR_036.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_036.wav,d2a578b4f7d76c437442f777fab8324972fdba09dbf49454588f8e13887a4587,False,1
436,MR,New_MR_037.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_037.wav,dde4c9dabf5569bdb280aedd1cc977d8bc309ed0aca2204a41fcbc617fd32003,False,1
437,MR,New_MR_038.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_038.wav,b203c2ae3982703389da37f990c425fd427a9bf6a474f4b0066fa234f28b9506,False,1
438,MR,New_MR_039.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_039.wav,7ee81144c7a23e7a0d9b4f45c4cec7191987e99eb9034f15a262f4b6ef470e50,False,1
439,MR,New_MR_040.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_040.wav,d21f9d5d0bea0f0a4bb3ce6e9a81be457382d207ccff227c6bcf0f98be0ebdce,False,1
440,MR,New_MR_041.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_041.wav,64ec817fcb9fd78833aae14698f043239b6dd6a620479d97da21da72d22b181a,False,1
441,MR,New_MR_042.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_042.wav,8ada604346f9a74f3ef51ae7b5a7f01623bd739e943ffec807e836aedd22e1b0,False,1
442,MR,New_MR_043.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_043.wav,b020796956120cb908ee014519ae9f76caafa73430fcf781e9ae9d64e3462d40,False,1
443,MR,New_MR_044.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_044.wav,f494e60cf4c90d0238f7a5ed5d598a2d4fc740bfed1283e02881fd322dcebec2,False,1
444,MR,New_MR_045.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_045.wav,edc16b4352e3ed554adfe92538bc81783549a707f2586f0827240aca70f3fd32,False,1
445,MR,New_MR_046.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_046.wav,93d714cbcbd145f9ba6f53dec06d30bab9f39c4d01d0aa8f328a775ae7c4098e,False,1
446,MR,New_MR_047.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_047.wav,464ff0bde87af6dbdb47b02c3bef13d5224c8ebc812ba9f2510db88e935b844e,False,1
447,MR,New_MR_048.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_048.wav,b4ac9b09990e138c7eef85bcc0f02c6f0a077da574e9d86dd1e9368da4c788ae,False,1
448,MR,New_MR_049.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_049.wav,20bb3743f15c9766d9ecdf4bc413a67bd83079ed042c600971f2598bea9c3397,False,1
449,MR,New_MR_050.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_050.wav,a5f3a15c11f1ae345e30796d1f877db058ee5354a8cd52e38d865630989effe7,False,1
450,MR,New_MR_051.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_051.wav,1abe2c9a24322afd6251700469ab339d93a5824f43ed67d701e0f98625392e65,False,1
451,MR,New_MR_052.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_052.wav,483a057cbfef068596a89124b70c1b19c09e4a802b4e7e18fd2a12f7122d76e1,False,1
452,MR,New_MR_053.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_053.wav,d966603a57e7a3c0831123fb6971b5fb653d585e3d388f8d136040012c6f4e0c,False,1
453,MR,New_MR_054.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_054.wav,9b06b49ffafc7431c277880aaa067505e4b2349a2779acd09739e02b61194571,False,1
454,MR,New_MR_055.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_055.wav,4e0daeb45df9a0f41bbfafe72ecc7d88f0ee9ff7b4f8852f930dc868cdc040a2,False,1
455,MR,New_MR_056.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_056.wav,e71bf7fbcb1e61c123c8af6444ecf67ce3e9377a059fbf0a9ad5035c470c0846,False,1
456,MR,New_MR_057.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_057.wav,64681735bf2e3db63046eae48bb09f8758ce6fb8a984d580009eac83bb1e69f9,False,1
457,MR,New_MR_058.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_058.wav,06c9f07db141a15e67d4ef47fd3a6ec31d7ba1dda092b69e5e5eaabbac31724a,False,1
458,MR,New_MR_059.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_059.wav,470f4da30f5998e3b9a6f18c09a8c9220de662d0ca74696e5e16076c9dfd3138,False,1
459,MR,New_MR_060.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_060.wav,344513959548b00c5abe930034009e55357438319dbdf77ec5375c6a3fc3cb0f,False,1
460,MR,New_MR_061.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_061.wav,8ee0dc09cd1a3d9ab1c744c70b3080ff00c522d55a93e17245d140a335943cad,False,1
461,MR,New_MR_062.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_062.wav,462de12255551afb9d6bfec1c226267ca9decf6950057399346caa740b8ad348,False,1
462,MR,New_MR_063.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_063.wav,68964034b557e1814ca608a0d80eb96d008c9b630c738ca9d502538d4eb6ef3c,False,1
463,MR,New_MR_064.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_064.wav,c5be3a8c9af2363dc56531a1c7c85107ca6f55703948afbc802c0291b589d5ec,False,1
464,MR,New_MR_065.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_065.wav,ff13218c355f0a32a6e0ca6fe9f8439d26faa55c36508b5fa95f209c1830a984,False,1
465,MR,New_MR_066.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_066.wav,bfdbe66291f0d219f88790e58598be51e2b54a62d99fa53e75a73ec2d862b8c6,False,1
466,MR,New_MR_067.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_067.wav,923655e4f834d4edc20a5a29b1992b6e9e9e5fb7b8bf466983b4a2a66cf0dd27,False,1
467,MR,New_MR_068.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_068.wav,0152de6476c1d941383e77e5024a2c7ba64d31044602f5caffd65e1124bba23a,False,1
468,MR,New_MR_069.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_069.wav,d79e78932fedc6414be0c999bd2289d14a9a72bc9358a703a78eda0609984b36,False,1
469,MR,New_MR_070.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_070.wav,874407ee5b35c77ccd18d0c864648fa49cffe2d6aa23b98bcaa93de427ffdbc2,False,1
470,MR,New_MR_071.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_071.wav,31442442223aff4e1d554c2ee890b9412ca7217625401349f766b4f2410f11ee,False,1
471,MR,New_MR_072.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_072.wav,f64205ef4db0fcb8674e76d575e2d1ada9ba3e7e7f5ee02c97472d54843d9547,False,1
472,MR,New_MR_073.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_073.wav,689a732173bafce3e8e605d41b0d07f221121d091680ab8a4753fd6b8bd8d97f,False,1
473,MR,New_MR_074.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_074.wav,d9d4a831692bac9d4ea858df82252267067e3fee875c5edda6d666fe63f08f51,False,1
474,MR,New_MR_075.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_075.wav,3555bf064e5152dfc94fa577fe6ef906a7bab3bf0b934188bffb7ec58512f091,False,1
475,MR,New_MR_076.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_076.wav,d0cce2ed601640f4d5d2a2e6f387d7dcea83b56903c7ded77bf1f1912aae86fa,False,1
476,MR,New_MR_077.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_077.wav,1c14d4f360c69e682cac8b0061d45dbf1fb97238ba2e19792733b3a4319af585,False,1
477,MR,New_MR_078.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_078.wav,5a36226790c3f1381aff0aeec2b525a9ea4c2e02f08785ec35de1a035ada0a0f,False,1
478,MR,New_MR_079.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_079.wav,fd25deff7bbe8a527d79096b29030af1c0f3c83e4265637616e5472e41f387c4,False,1
479,MR,New_MR_080.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_080.wav,80051d08ac53b3ea68bc688ca1e0121e59f60dd405ee02662286fa6e83860392,False,1
480,MR,New_MR_081.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_081.wav,7129bc40a813efc1091289484e020c052cb3b48b7fd8d3f82b7bbe361ca1ab91,False,1
481,MR,New_MR_082.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_082.wav,d5d4466bb80647b2420169fd3ac52b4dc83a4216d6117947556c561fc9748688,False,1
482,MR,New_MR_083.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_083.wav,95e2fb89cb6d635c459023559e632bb7d2747ba530830fd98cedfb9dd264915c,False,1
483,MR,New_MR_084.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_084.wav,adfeab397d0de25dd72d005ccf74c7a1e31cc5ef8accfafc1dd7eeb55bbb521b,False,1
484,MR,New_MR_085.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_085.wav,20237db9b3d9fa4b1e3e55bdbd56a490a0d32c42e9f3574195434e88e2e3c4e4,False,1
485,MR,New_MR_086.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_086.wav,d4c0509203b3f37d1d0146a3034ad76c673869bc9f43f350623a345d0c6dff8a,False,1
486,MR,New_MR_087.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_087.wav,473982543750700a1d8b12e6e3b519822de27d1f6079ace98fb6fe8748de3eda,False,1
487,MR,New_MR_088.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_088.wav,d97003def61437a49bae53c66d897e24f674893376cdf2af123cc2d67643e770,False,1
488,MR,New_MR_089.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_089.wav,fdaf45b318e1955b5725eb255db097c427a7d6a27a0855219423aec5c0f0ed7e,False,1
489,MR,New_MR_090.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_090.wav,48f1aa1b0f4a560e7e5e9eb19253c9086c81e7cc7a1e1ea1e1ad3ed8ce49e02c,False,1
490,MR,New_MR_091.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_091.wav,b00f01a3608fc745d876036e9a1f2631e80a03fd4169b677059d2fee19823ddf,False,1
491,MR,New_MR_092.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_092.wav,bfce757874f55741df1194c7452020c76958cd673709ab9f347bada3c02ef176,False,1
492,MR,New_MR_093.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_093.wav,a7a26a5ec26946de2e71869682dd2d5326d8bce512827d186fce72d33b3f55ea,False,1
493,MR,New_MR_094.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\MR_New_3주기\New_MR_094.wav,e9e5904d2203504fa930ec1e6281f6bd4d5d737806612732abdc2453f2927284,False,1
