clase,archivo,ruta,duracion_s,error_vs_N,error_vs_AS,error_vs_MR,error_vs_MS,error_vs_MVP,afinidad_N,afinidad_AS,afinidad_MR,afinidad_MS,afinidad_MVP
MS,New_MS_160.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_160.wav,2.88225,0.3499798382697549,0.10645868008691638,0.11350728157372218,0.11147854889107182,0.14945042034210265,0.03793523566651865,0.2661472285922459,0.2515547940298886,0.25567080427601835,0.18869193743532856
MS,New_MS_161.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_161.wav,2.986125,0.33933696565663124,0.10738384525779994,0.12283010797948878,0.09956068690456764,0.11841477079556707,0.03889205909471887,0.24874171192616717,0.21982789721482673,0.2648067523157809,0.22773157944850644
MS,New_MS_162.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_162.wav,2.89175,0.2926360127602968,0.11209021574018604,0.10709288131642732,0.10680474760207277,0.10126220143983936,0.05348666163671302,0.22673879764349691,0.2359871511271763,0.23653174538506064,0.24725564420755308
MS,New_MS_163.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_163.wav,3.0065,0.16465839871947696,0.1200717974060983,0.10260020584166435,0.09358303387223314,0.09158571328192099,0.13103516096812282,0.18719643162527116,0.21527821923872167,0.23138167281430475,0.2351085153535796
MS,New_MS_164.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_164.wav,2.8905,0.210880139303296,0.1230098631025084,0.11240358662967403,0.10637145452407328,0.11119818398705444,0.10261173366418268,0.20724765912182874,0.22560026872617875,0.23675403320411967,0.22778630528369012
MS,New_MS_165.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_165.wav,2.97825,0.3872299378732576,0.14408778233499936,0.14235385413224189,0.141462703997426,0.20445440267151366,0.03767133597179798,0.2634956160655059,0.2671761439740777,0.2690877022732786,0.16256920171533987
MS,New_MS_166.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_166.wav,2.819375,0.2444368472410234,0.12632269240234434,0.1105555298640346,0.11015811354258559,0.11393980207445052,0.08157098746159147,0.20984872031020188,0.23806034499942288,0.23881842198226447,0.23170152524651927
MS,New_MS_167.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_167.wav,2.974375,0.22081859678375487,0.10762823158790813,0.09523802696074618,0.08934172408089304,0.09923610656536042,0.08538270147555986,0.2111706222600206,0.2331747284477386,0.2444372190313991,0.22583472878528182
MS,New_MS_168.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_168.wav,2.8355,0.2827262736246721,0.12160551064173915,0.10870108095383811,0.1046958300227419,0.1242132235761332,0.06111888867374196,0.2218024378052513,0.2459239897340094,0.25393149116490316,0.21722319262209416
MS,New_MS_169.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_169.wav,2.912625,0.5039815323481635,0.14390555946152925,0.13892322103699783,0.20294462771650693,0.211798848391993,0.01699380998031804,0.3029164248960977,0.3152341353131768,0.1888861393079745,0.17596949050243293
MS,New_MS_170.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_170.wav,2.8255,0.5333183544958503,0.1430448690592918,0.1419984085503301,0.18966692880051542,0.2277269838911228,0.013561066468159416,0.30778171402259463,0.3103691809112175,0.21196355151538496,0.15632448708264335
MS,New_MS_171.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_171.wav,2.80525,0.5171537618210199,0.1616499206280056,0.14734621914050514,0.19936022053294647,0.2214842301301883,0.016444531306903886,0.2825975238369288,0.31685787200319143,0.20900147490363874,0.17509859794933716
MS,New_MS_172.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_172.wav,2.4155,0.1999967831499348,0.20736901777087452,0.1847499647103584,0.17229757333217885,0.16159167072952774,0.176050585281269,0.16596775012803425,0.19888880856381974,0.21972242576183967,0.23937043026503732
MS,New_MS_173.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_173.wav,2.38875,0.19315256181441906,0.19478869481071984,0.17295211964699653,0.1700978319669007,0.1546763717533729,0.17466106579851592,0.17238981265052541,0.2052955948049117,0.21003730711758234,0.23761621962846458
MS,New_MS_174.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_174.wav,2.411875,0.21325783881488233,0.20938010584157557,0.19183765714416862,0.17688028329349195,0.16891010793168673,0.16716567737785754,0.17243274295408761,0.19841223357282647,0.2236328947905503,0.238356451304678
MS,New_MS_175.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_175.wav,2.3985,0.2152746075475903,0.2089990697068546,0.19315448060411491,0.18149735041086873,0.17005724742083747,0.16691301475701284,0.1755066808538017,0.1992247974405756,0.21869779910384624,0.2396577078447635
MS,New_MS_176.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_176.wav,2.404875,0.19462681300668708,0.18112381915069908,0.1697135986449369,0.15910739451622505,0.14122719823928262,0.16138863185525334,0.1797989477350323,0.19698370974070917,0.21442728145136492,0.2474014292176403
MS,New_MS_177.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_177.wav,2.37825,0.18359279490806718,0.16620657621112656,0.15509355798125815,0.1511774841151358,0.13572881859097868,0.16212959736565785,0.1863237493837807,0.2036473648827063,0.21012833970480324,0.2377709486630518
MS,New_MS_178.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_178.wav,2.41275,0.18147163528569282,0.18203224184544034,0.15799944459999768,0.15098852377671712,0.13400363193570283,0.16834528025680812,0.16759196702152904,0.2031195324184262,0.2148375158078495,0.24610570449538716
MS,New_MS_179.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_179.wav,2.386125,0.18095408334951146,0.18231576930399393,0.16123117006494175,0.1484246996440846,0.1366369285171674,0.16998610181762694,0.16814440975652492,0.19903884087801274,0.2205119193285394,0.24231872821929593
MS,New_MS_180.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_180.wav,2.136,0.15655215471610917,0.12592557087479622,0.10577413748910937,0.10426672838344407,0.09294715452790059,0.1436474444762961,0.18352936208668544,0.2156347778161504,0.21825091911310984,0.23893749650775814
MS,New_MS_181.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_181.wav,2.0205,0.15067157448565854,0.1343680276214811,0.10805158056185082,0.11017773108852646,0.09748076952186915,0.15483259633964905,0.17640330594320736,0.21774060327035002,0.2140683286541921,0.23695516579260148
MS,New_MS_182.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_182.wav,2.049375,0.161104991778025,0.12715638493154757,0.11307335508040689,0.10802470458056507,0.09895385228562358,0.14380762517320025,0.1886824276623257,0.2111839519165076,0.2198880971657826,0.2364378980821839
MS,New_MS_183.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_183.wav,2.05525,0.17095726174814627,0.13592848354658665,0.11474144147895997,0.11638102010746397,0.10639100834329826,0.14054870274348863,0.18600699733098422,0.22036397907669558,0.2174924202677093,0.23558790058112228
MS,New_MS_184.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_184.wav,2.08875,0.1527647486150699,0.12117848950508954,0.10788481390472104,0.10777008584459825,0.10381269435792825,0.1507823515316435,0.19412989353604487,0.21591329047975882,0.21611155195423007,0.22306291249832283
MS,New_MS_185.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_185.wav,2.06775,0.15887725371774764,0.1346748855173682,0.11714682903582929,0.11730033676967505,0.10534792543409668,0.15292589253641534,0.1855960220397583,0.21353416408474568,0.21327209187310925,0.23467182946597137
MS,New_MS_186.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_186.wav,2.0725,0.16765367808311407,0.13122092880992497,0.10807335818370488,0.1092585979065675,0.09414509434092867,0.13614693217095547,0.18221670768815945,0.2192860946110089,0.21721666845987958,0.24513359706999654
MS,New_MS_187.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_187.wav,2.0175,0.15987795107963318,0.12883882034797478,0.11155003331634955,0.10980508558962605,0.10383661235182477,0.14679429009258113,0.18816989761551955,0.21608148063250196,0.21911903994142684,0.22983529171797043
MS,New_MS_188.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_188.wav,2.095625,0.15802193097911907,0.12411789917141058,0.10467453146631744,0.1077441166776117,0.0953191523324182,0.14305259417747898,0.18762487215239756,0.21920153333581274,0.21388422597339743,0.23623677436091334
MS,New_MS_189.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_189.wav,2.0665,0.15294695815316156,0.12675709681470046,0.10792548216240164,0.11287156226751982,0.09943564403081077,0.15200007861327194,0.18742896658421196,0.21790361804473687,0.20944982358679268,0.2332175131709866
MS,New_MS_190.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_190.wav,2.07825,0.16914492961850372,0.14123402338205415,0.12046784740458791,0.1216939483537721,0.10266593783780148,0.1451366622505277,0.1814468996012193,0.2142390514750484,0.21214789448470034,0.24702949218850412
MS,New_MS_192.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_192.wav,2.08975,0.17494349587812988,0.1274983408410163,0.10842133706436961,0.10702559552982045,0.10059029368615942,0.12989127101212586,0.1898546850406741,0.22115747275451583,0.22364074031572587,0.23545583087695823
MS,New_MS_193.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_193.wav,2.015125,0.1554412572331518,0.12893429448590055,0.10658685925062883,0.10987467884976496,0.09727929489335224,0.14821934776470128,0.1832312393252629,0.21910004235603212,0.21341228029818182,0.23603709025582187
MS,New_MS_194.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_194.wav,2.018375,0.1635753404572637,0.13015609696077943,0.11357566055145735,0.10357596654793783,0.09617286326214987,0.1402709755065562,0.18326442205006752,0.2092591697610665,0.22668719747000612,0.24051823521230367
MS,New_MS_195.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_195.wav,2.004,0.18896036732253466,0.12741087130520867,0.11440417621090132,0.11361593401759332,0.10481526572866068,0.12136712747452134,0.19858476396415375,0.22036154684855555,0.22175552354635394,0.23793103816641545
MS,New_MS_196.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_196.wav,2.103875,0.15424404022905774,0.12706568250144282,0.10356309846018892,0.10546552652154052,0.09319971426564959,0.14598969509962928,0.18144687289402103,0.21898069425827674,0.21567316728908253,0.23790957045899042
MS,New_MS_197.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_197.wav,2.009125,0.1566778632750834,0.13069822518504504,0.10845493165507525,0.10892394590505139,0.10080503475493287,0.14857463628406808,0.18289725332793236,0.21851854524140218,0.2177001750178793,0.23230939012871804
MS,New_MS_198.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_198.wav,2.067375,0.16081871649575488,0.13424032716264686,0.11049488625145797,0.10838529579992884,0.09488380229028932,0.14391752357818668,0.1780149431814434,0.21525664728258656,0.21892030251525252,0.24389058344253092
MS,New_MS_199.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_199.wav,2.060125,0.16017313735266722,0.12882077111850102,0.11318920477256593,0.10794524733801292,0.09244779049041049,0.14328510337983713,0.1841324444048087,0.20866035533743887,0.21760021335309476,0.24632188352482054
MS,New_MS_200.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_200.wav,2.102125,0.1581700110704735,0.12430526127382417,0.10672030600452136,0.10299987744113484,0.09498296088130723,0.1421863308171947,0.18643010275151212,0.21459145836429327,0.2210744351232008,0.23571767294379908
MVP,New_MVP_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_001.wav,2.788875,0.4658567105191066,0.2354623589467277,0.24594753058087432,0.38290388498590033,0.3107343349306561,0.053979760156633486,0.3409595937870654,0.3135260980248769,0.1048186557216968,0.1867158923097273
MVP,New_MVP_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_002.wav,3.975125,0.5442723006513106,0.2384221776634976,0.26916082776979416,0.44124518149252656,0.363719636885972,0.035582259178891795,0.4110225831720839,0.3214168757826116,0.08113091862706545,0.1508473632393473
MVP,New_MVP_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_003.wav,3.992875,0.5423608486768121,0.24039348541313668,0.26571111462161917,0.43540727111867017,0.35671642948198545,0.035572681201633705,0.39834436401523576,0.32530910861059453,0.08369728852072038,0.15707655765181558
MVP,New_MVP_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_004.wav,2.558,0.12182331151278455,0.10565454741790485,0.06836535971192298,0.08977827014321234,0.07764772363341016,0.15654635790666915,0.17816361179993942,0.24009046676724416,0.20229206383677395,0.22290749968937318
MVP,New_MVP_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_005.wav,2.550625,0.15141391094040185,0.11767641659854938,0.0814966789032391,0.09868119731780622,0.08316056509131349,0.13678908532315692,0.17917091292346088,0.23931437703479452,0.20857567506421565,0.2361499496543719
MVP,New_MVP_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_006.wav,2.558125,0.11528489041844055,0.1206425511911802,0.08500864182653659,0.10455417467199529,0.0847896984581962,0.17863396869569273,0.17113925099899754,0.22759069842971177,0.19464639833437664,0.22798968354122143
MVP,New_MVP_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_007.wav,2.550375,0.11219293271085222,0.11597304837340668,0.07729579500713268,0.09795068104722598,0.08172096639814533,0.17577800258306764,0.17054188469805898,0.23238580696598973,0.19699135868192416,0.22430294707095935
MVP,New_MVP_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_008.wav,2.589,0.10925116913355211,0.11771691018974528,0.07964355419955228,0.1077566551899586,0.09011235767986883,0.18589907091386626,0.17372576079403956,0.23558335889591736,0.1881350410611004,0.2166567683350764
MVP,New_MVP_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_009.wav,2.550125,0.11706185192243676,0.11422314978003782,0.07603975299603577,0.09753299456821338,0.0774978804154709,0.1679872614844376,0.17184583541597662,0.23323929493713935,0.19639324689119617,0.23053436127125024
MVP,New_MVP_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_010.wav,2.559,0.13301070610373975,0.12838583616275978,0.09118978399681364,0.1085844659873748,0.09064458492131983,0.16517239058540445,0.17139805861062724,0.23080128374410644,0.20081812362544854,0.23181014343441333
MVP,New_MVP_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_011.wav,2.547125,0.11165951709776979,0.11447450281957391,0.07908074945240477,0.08938301140094637,0.07113075567335023,0.17083727224075537,0.16703303267789638,0.22170365888681565,0.2041639861640724,0.23626205003046014
MVP,New_MVP_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_012.wav,2.58425,0.10796801001861095,0.11602654375165243,0.07564763808296279,0.09677015506050475,0.0783426922071498,0.1787694847070652,0.16760816618636978,0.23151858624820087,0.19552339125915058,0.22658037159921351
MVP,New_MVP_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_013.wav,2.54475,0.11124290282490465,0.11090807929525666,0.0762893381439813,0.09652039863119104,0.08088029983643198,0.17466457625773044,0.17513305789173772,0.23101807288033677,0.19649705838393075,0.22268723458626424
MVP,New_MVP_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_014.wav,2.5905,0.10435074685839582,0.12965971397481463,0.08323695676645855,0.10828039539698153,0.08541441483020415,0.19480483670737855,0.15909897344531326,0.230651644707628,0.18877598200922488,0.22666856313045528
MVP,New_MVP_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_015.wav,2.5565,0.09094667774551085,0.10929453241620657,0.07597612436823319,0.09438513539381096,0.07452782314289066,0.19592676978493337,0.1691791357678591,0.22085478252436178,0.19061073364828637,0.22342857827455925
MVP,New_MVP_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_016.wav,2.580625,0.13716384029849563,0.10719345677522799,0.0719103414617099,0.09630956992333878,0.07795000114588521,0.14390758415562674,0.18289905434386905,0.2425479220479314,0.1995381567314324,0.23110728272114053
MVP,New_MVP_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_017.wav,2.5575,0.12388275172074917,0.09996741295432572,0.06683755328714398,0.09135475091051351,0.07049768016807759,0.15107639176118462,0.18293087051456874,0.2384470330603622,0.19597941360229928,0.23156629106158516
MVP,New_MVP_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_018.wav,2.554625,0.10205192823537104,0.1257738242546846,0.08053251429443396,0.11117660403749619,0.08457117004252364,0.19628212696269712,0.16235379592206015,0.23315614027405185,0.18246450137996625,0.22574343546122452
MVP,New_MVP_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_019.wav,2.5475,0.09524454989224555,0.1207314548521172,0.07565527772990206,0.10689813345169827,0.08263072040240463,0.1999051649171567,0.16303221820886304,0.23382132515456433,0.18211063922429604,0.2211306524951198
MVP,New_MVP_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_020.wav,2.578375,0.10411090430088335,0.11266430652482204,0.07275877354322333,0.09451446035125492,0.0781752502218234,0.18085434998266475,0.16889290119611033,0.23241139535780722,0.19528568987969633,0.22255566358372134
MVP,New_MVP_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_021.wav,2.55025,0.1213041136293947,0.12494587389702086,0.08526452854430075,0.11042648649867876,0.0914857715270965,0.1764979368084305,0.17143001451566123,0.2354799725324538,0.1925450599272475,0.22404701621620698
MVP,New_MVP_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_022.wav,2.551375,0.10511779724243715,0.11415315036973281,0.07443361347589274,0.09859984641556215,0.07991306951364932,0.182301247309012,0.16958897217843455,0.2330222619523964,0.1920592907495558,0.22302822781060122
MVP,New_MVP_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_023.wav,2.550625,0.09485557133419426,0.11343908473129188,0.07482012547891496,0.09121675704003919,0.07326469755678895,0.19033919186050494,0.16404480532140914,0.22342845874450049,0.19596150075560426,0.22622604331798118
MVP,New_MVP_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_024.wav,2.559875,0.11615491587042445,0.12651310738975008,0.08647289055440434,0.10964293735005758,0.0902120133023114,0.18272776848260014,0.16819632682904515,0.23170236623205726,0.19249944478749265,0.22487409366880487
MVP,New_MVP_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_025.wav,2.555125,0.0950054084392466,0.10707511448609507,0.06903078647227133,0.09164418132263295,0.07426097764016755,0.18703139644278147,0.16981656920053767,0.230228771647303,0.1921288642973679,0.22079439841201007
MVP,New_MVP_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_026.wav,2.59125,0.11276643523519052,0.10871771056400902,0.072209706435027,0.09724551616081226,0.07859922695205435,0.1705685849323388,0.17618371236226887,0.23594324856105858,0.19311866144224282,0.22418579270209085
MVP,New_MVP_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_027.wav,2.5545,0.11400579190999849,0.09755516885461282,0.06085951760974269,0.08552157460173729,0.06996506205965256,0.15750990512724647,0.17966487866653313,0.2409666495698223,0.19782090169319339,0.22403766494320462
MVP,New_MVP_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_028.wav,2.5625,0.11012439225166258,0.12015203571419161,0.0779174851764849,0.10568766104159479,0.07852108383087915,0.1804859986909325,0.1665727344348463,0.23352951268711128,0.1870071880461835,0.23240456614092644
MVP,New_MVP_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_029.wav,2.55,0.09065226080548784,0.10667032731664433,0.06856142217178442,0.09048020731253884,0.07230389894897682,0.1911126624688032,0.16812682039376617,0.2280556821462454,0.19137589639750788,0.22132893859367753
MVP,New_MVP_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_030.wav,2.689625,0.21657413642611562,0.13079822810364586,0.10234729275764169,0.1362995793163507,0.12627910815733606,0.10593304744327207,0.21040085262114905,0.26417770877931795,0.20134175211548064,0.2181466390407803
MVP,New_MVP_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_031.wav,2.676875,0.23818514701234225,0.12989250998692092,0.10303556917616642,0.1389932582528945,0.12276961400357278,0.09045481091103628,0.21511902836830296,0.26667935569932133,0.20001362898001862,0.22773317604132082
MVP,New_MVP_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_032.wav,2.6845,0.15803642567134674,0.12801184229016085,0.09314958826014608,0.1393474978390513,0.10264206839276366,0.1499051464822365,0.19060427198829286,0.2519164378225049,0.1740798600884911,0.23349428361847452
MVP,New_MVP_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_033.wav,2.67775,0.18220309246329555,0.1330085876616607,0.1027396829674041,0.13751458365533714,0.11848227487542946,0.133953732531067,0.19855189448281663,0.2529525031900198,0.19152197062899368,0.22301989916710285
MVP,New_MVP_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_034.wav,2.701375,0.16316105017000115,0.12938637520604315,0.09762979340773852,0.1366888070609928,0.10478637950015772,0.14640248274770304,0.19181990935633353,0.2473018398232176,0.18093493742699374,0.233540830645752
MVP,New_MVP_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_035.wav,2.682375,0.1823183281345082,0.13315253118974815,0.10300177571570442,0.13842204534912522,0.11091172187989232,0.1322881687002212,0.19603809740669406,0.24951400818823768,0.1879456643406543,0.2342140613641928
MVP,New_MVP_036.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_036.wav,2.680875,0.15651264812828525,0.13067357063129786,0.09897246668424696,0.1406707843550586,0.10579961682209478,0.15504627771265006,0.19064942269698598,0.24568373772168026,0.17599552145415856,0.23262504041452522
MVP,New_MVP_037.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_037.wav,2.685,0.16705952609850147,0.1261782922535865,0.09250405088483074,0.1385585764695567,0.11000088102794052,0.14210385565433958,0.19707966520193101,0.2580109355385369,0.17849592380878726,0.22430961979640532
MVP,New_MVP_038.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_038.wav,2.686625,0.1556650534067903,0.13084991296350615,0.09406969403126428,0.14031577476732382,0.1101366432508484,0.15560610198425573,0.18977685799286953,0.2547011002634051,0.17593631024325443,0.22397962951621517
MVP,New_MVP_039.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_039.wav,2.684625,0.16933949723484193,0.1335516679768184,0.1017880071291171,0.13787650977126467,0.11705655582326346,0.1459056249625025,0.1942726611959116,0.2504782096154822,0.18766602270266186,0.2216774815234419
MVP,New_MVP_040.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_040.wav,2.69725,0.18010878185992535,0.12854757809576048,0.09951282641756226,0.1404741812621653,0.11039682943350602,0.13269869653769997,0.20045118460086178,0.2528632331696351,0.18220964567213557,0.23177724001966754
MVP,New_MVP_041.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_041.wav,2.685375,0.1887794932145637,0.12252992779598372,0.0949665511278047,0.13383377939928381,0.10948683246853294,0.12114156164772019,0.20581059746688027,0.2565858558912197,0.18801570625613123,0.22844627873804862
