base,clase,archivo,ruta_relativa,frecuencia_hz,muestras,snr_objetivo_db,snr_real_db,error_snr_db,factor_antirecorte,escalado_antirecorte,muestras_saturadas,semilla_ruido,potencia_senal,potencia_ruido_objetivo
SNR_8db,MVP,New_MVP_149.wav,MVP_New_3주기/New_MVP_149.wav,8000,15926,8.0,8.000002318616865,2.318616864727119e-06,1.0,False,0,5.301410102265932e+17,0.0078989540390613,0.0012518998484071
SNR_5db,MVP,New_MVP_149.wav,MVP_New_3주기/New_MVP_149.wav,8000,15926,5.0,5.00000389142424,3.891424239732544e-06,1.0,False,0,1.1282248400043084e+19,0.0078989540390613,0.002497868589642
SNR_0db,MVP,New_MVP_149.wav,MVP_New_3주기/New_MVP_149.wav,8000,15926,0.0,-1.0364124107523437e-05,-1.0364124107523437e-05,1.0,False,0,3.395300279445944e+18,0.0078989540390613,0.0078989540390613
SNR_-5db,MVP,New_MVP_149.wav,MVP_New_3주기/New_MVP_149.wav,8000,15926,-5.0,-5.000001016391124,-1.0163911241534151e-06,0.9729189237817352,True,0,1.0583209197319969e+19,0.0078989540390613,0.0249786858964204
SNR_-8db,MVP,New_MVP_149.wav,MVP_New_3주기/New_MVP_149.wav,8000,15926,-8.0,-7.999998705670252,1.2943297482692628e-06,0.8966979526441567,True,0,8.410794433545564e+18,0.0078989540390613,0.0498390306465722
original,MVP,New_MVP_150.wav,MVP_New_3주기/New_MVP_150.wav,8000,16601,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_150.wav,MVP_New_3주기/New_MVP_150.wav,8000,16601,8.0,7.999991494555249,-8.50544475117232e-06,1.0,False,0,1.3692315606031282e+19,0.0114438722313368,0.001813731519484
SNR_5db,MVP,New_MVP_150.wav,MVP_New_3주기/New_MVP_150.wav,8000,16601,5.0,5.000000361120847,3.611208470033489e-07,1.0,False,0,5.488804115032776e+18,0.0114438722313368,0.0036188701502977
SNR_0db,MVP,New_MVP_150.wav,MVP_New_3주기/New_MVP_150.wav,8000,16601,0.0,-5.979857941370283e-06,-5.979857941370283e-06,0.939526904478922,True,0,6.397479766308593e+18,0.0114438722313368,0.0114438722313368
SNR_-5db,MVP,New_MVP_150.wav,MVP_New_3주기/New_MVP_150.wav,8000,16601,-5.0,-4.999997997768353,2.002231647146857e-06,0.8029385221544459,True,0,6.195027005111926e+18,0.0114438722313368,0.0361887015029778
SNR_-8db,MVP,New_MVP_150.wav,MVP_New_3주기/New_MVP_150.wav,8000,16601,-8.0,-8.000001908047967,-1.9080479667366035e-06,0.7634738125502494,True,0,2.242715398876478e+17,0.0114438722313368,0.0722059523365493
original,MVP,New_MVP_151.wav,MVP_New_3주기/New_MVP_151.wav,8000,16643,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_151.wav,MVP_New_3주기/New_MVP_151.wav,8000,16643,8.0,7.999985017512968,-1.4982487032355609e-05,1.0,False,0,3.0203776598808704e+18,0.0150836189114909,0.0023905924930499
SNR_5db,MVP,New_MVP_151.wav,MVP_New_3주기/New_MVP_151.wav,8000,16643,5.0,5.000009216966746,9.216966746272703e-06,1.0,False,0,1.0528456107379927e+19,0.0150836189114909,0.0047698591118301
SNR_0db,MVP,New_MVP_151.wav,MVP_New_3주기/New_MVP_151.wav,8000,16643,0.0,-8.112154270533246e-06,-8.112154270533246e-06,0.9881140251716924,True,0,2.8596898023410995e+18,0.0150836189114909,0.0150836189114909
SNR_-5db,MVP,New_MVP_151.wav,MVP_New_3주기/New_MVP_151.wav,8000,16643,-5.0,-4.9999950078111945,4.992188805452713e-06,0.8312646897167855,True,0,1.1665546971646851e+19,0.0150836189114909,0.0476985911183011
SNR_-8db,MVP,New_MVP_151.wav,MVP_New_3주기/New_MVP_151.wav,8000,16643,-8.0,-8.00000154007241,-1.5400724091563234e-06,0.7131486286577254,True,0,4.118690283425356e+18,0.0150836189114909,0.0951712013354556
original,MVP,New_MVP_152.wav,MVP_New_3주기/New_MVP_152.wav,8000,15922,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_152.wav,MVP_New_3주기/New_MVP_152.wav,8000,15922,8.0,7.999991024729752,-8.97527024790179e-06,1.0,False,0,1.1888421228242162e+19,0.0144865612725549,0.0022959652343043
SNR_5db,MVP,New_MVP_152.wav,MVP_New_3주기/New_MVP_152.wav,8000,15922,5.0,5.000003110897339,3.110897338842733e-06,0.974269772053402,True,0,1.6310906896301737e+18,0.0144865612725549,0.004581052908486
SNR_0db,MVP,New_MVP_152.wav,MVP_New_3주기/New_MVP_152.wav,8000,15922,0.0,8.564729674579662e-06,8.564729674579662e-06,0.9054582858283594,True,0,1.0266178128546853e+19,0.0144865612725549,0.0144865612725549
SNR_-5db,MVP,New_MVP_152.wav,MVP_New_3주기/New_MVP_152.wav,8000,15922,-5.0,-5.000006312368782,-6.312368782346312e-06,0.7721086558185007,True,0,1.2901349523686791e+19,0.0144865612725549,0.0458105290848607
SNR_-8db,MVP,New_MVP_152.wav,MVP_New_3주기/New_MVP_152.wav,8000,15922,-8.0,-7.999995153739825,4.846260175384032e-06,0.6481758112260638,True,0,2.660800749682074e+18,0.0144865612725549,0.0914040223118085
original,MVP,New_MVP_153.wav,MVP_New_3주기/New_MVP_153.wav,8000,16923,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_153.wav,MVP_New_3주기/New_MVP_153.wav,8000,16923,8.0,7.99998958047349,-1.041952651004152e-05,1.0,False,0,8.253518061027674e+18,0.0063526170535843,0.0010068219522538
SNR_5db,MVP,New_MVP_153.wav,MVP_New_3주기/New_MVP_153.wav,8000,16923,5.0,4.999994277347101,-5.722652899109448e-06,1.0,False,0,1.0648841592742785e+19,0.0063526170535843,0.0020088738992154
SNR_0db,MVP,New_MVP_153.wav,MVP_New_3주기/New_MVP_153.wav,8000,16923,0.0,8.244392198148396e-06,8.244392198148396e-06,1.0,False,0,6118795320500337.0,0.0063526170535843,0.0063526170535843
SNR_-5db,MVP,New_MVP_153.wav,MVP_New_3주기/New_MVP_153.wav,8000,16923,-5.0,-4.999996071031729,3.928968270727751e-06,0.9753517868310528,True,0,1.7850293514235523e+19,0.0063526170535843,0.0200887389921545
SNR_-8db,MVP,New_MVP_153.wav,MVP_New_3주기/New_MVP_153.wav,8000,16923,-8.0,-8.000002032418706,-2.032418706221506e-06,0.905972583258996,True,0,1.0730663090856014e+19,0.0063526170535843,0.0400823038662918
original,MVP,New_MVP_154.wav,MVP_New_3주기/New_MVP_154.wav,8000,16141,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_154.wav,MVP_New_3주기/New_MVP_154.wav,8000,16141,8.0,7.999957269678798,-4.273032120227782e-05,1.0,False,0,6.672389739962283e+18,0.0029205986335028,0.0004628836892149
SNR_5db,MVP,New_MVP_154.wav,MVP_New_3주기/New_MVP_154.wav,8000,16141,5.0,5.000009874616069,9.87461606882789e-06,1.0,False,0,6.500921451027474e+18,0.0029205986335028,0.0009235743813044
SNR_0db,MVP,New_MVP_154.wav,MVP_New_3주기/New_MVP_154.wav,8000,16141,0.0,-6.020939265762716e-06,-6.020939265762716e-06,1.0,False,0,1.1929713059215786e+19,0.0029205986335028,0.0029205986335028
SNR_-5db,MVP,New_MVP_154.wav,MVP_New_3주기/New_MVP_154.wav,8000,16141,-5.0,-5.000009852071733,-9.852071732652234e-06,1.0,False,0,1.4182501433953554e+19,0.0029205986335028,0.0092357438130444
SNR_-8db,MVP,New_MVP_154.wav,MVP_New_3주기/New_MVP_154.wav,8000,16141,-8.0,-7.999996195022893,3.804977106725005e-06,1.0,False,0,1.190397950848153e+19,0.0029205986335028,0.0184277315808746
original,MVP,New_MVP_155.wav,MVP_New_3주기/New_MVP_155.wav,8000,15632,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_155.wav,MVP_New_3주기/New_MVP_155.wav,8000,15632,8.0,7.999963575422928,-3.642457707186964e-05,1.0,False,0,6.081503568217011e+18,0.0048015148471492,0.0007609888194747
SNR_5db,MVP,New_MVP_155.wav,MVP_New_3주기/New_MVP_155.wav,8000,15632,5.0,5.000007886837679,7.886837678938718e-06,1.0,False,0,1.264605445266634e+19,0.0048015148471492,0.0015183723136106
SNR_0db,MVP,New_MVP_155.wav,MVP_New_3주기/New_MVP_155.wav,8000,15632,0.0,1.1000686400331777e-06,1.1000686400331777e-06,1.0,False,0,3.465347052025594e+18,0.0048015148471492,0.0048015148471492
SNR_-5db,MVP,New_MVP_155.wav,MVP_New_3주기/New_MVP_155.wav,8000,15632,-5.0,-4.999997508664274,2.491335726162447e-06,1.0,False,0,3.434075042145393e+18,0.0048015148471492,0.0151837231361069
SNR_-8db,MVP,New_MVP_155.wav,MVP_New_3주기/New_MVP_155.wav,8000,15632,-8.0,-8.000002858863265,-2.858863265231548e-06,1.0,False,0,1.2403011198457889e+19,0.0048015148471492,0.0302955105743952
original,MVP,New_MVP_156.wav,MVP_New_3주기/New_MVP_156.wav,8000,16364,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_156.wav,MVP_New_3주기/New_MVP_156.wav,8000,16364,8.0,8.000010528425246,1.0528425246292272e-05,1.0,False,0,4.627261558628489e+18,0.0069994100252158,0.0011093317300208
SNR_5db,MVP,New_MVP_156.wav,MVP_New_3주기/New_MVP_156.wav,8000,16364,5.0,5.0000012264424125,1.2264424125163489e-06,1.0,False,0,1.0164980916613087e+19,0.0069994100252158,0.0022134077957098
SNR_0db,MVP,New_MVP_156.wav,MVP_New_3주기/New_MVP_156.wav,8000,16364,0.0,-1.0157817957844983e-05,-1.0157817957844983e-05,1.0,False,0,2.625602015101532e+18,0.0069994100252158,0.0069994100252158
SNR_-5db,MVP,New_MVP_156.wav,MVP_New_3주기/New_MVP_156.wav,8000,16364,-5.0,-4.999996782739808,3.217260192478477e-06,1.0,False,0,1.0654129765049289e+19,0.0069994100252158,0.0221340779570987
SNR_-8db,MVP,New_MVP_156.wav,MVP_New_3주기/New_MVP_156.wav,8000,16364,-8.0,-7.999994618005988,5.381994012232383e-06,0.9105532996563286,True,0,3.334883364361106e+18,0.0069994100252158,0.0441632916243824
original,MVP,New_MVP_157.wav,MVP_New_3주기/New_MVP_157.wav,8000,17110,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_157.wav,MVP_New_3주기/New_MVP_157.wav,8000,17110,8.0,7.999988418417347,-1.158158265290865e-05,1.0,False,0,3.510685450243025e+18,0.0094320644745369,0.0014948814776547
SNR_5db,MVP,New_MVP_157.wav,MVP_New_3주기/New_MVP_157.wav,8000,17110,5.0,4.999995031022365,-4.968977634689509e-06,1.0,False,0,1.4804478620095846e+19,0.0094320644745369,0.0029826806777095
SNR_0db,MVP,New_MVP_157.wav,MVP_New_3주기/New_MVP_157.wav,8000,17110,0.0,-1.3068919696408576e-05,-1.3068919696408576e-05,1.0,False,0,1.026519906460136e+19,0.0094320644745369,0.0094320644745369
SNR_-5db,MVP,New_MVP_157.wav,MVP_New_3주기/New_MVP_157.wav,8000,17110,-5.0,-4.999996515628436,3.484371563722277e-06,0.9053228617141358,True,0,1.2711354638171963e+19,0.0094320644745369,0.0298268067770958
SNR_-8db,MVP,New_MVP_157.wav,MVP_New_3주기/New_MVP_157.wav,8000,17110,-8.0,-8.00000287986198,-2.8798619808867443e-06,0.7459490575645646,True,0,8.336210663670408e+17,0.0094320644745369,0.0595123035381978
original,MVP,New_MVP_158.wav,MVP_New_3주기/New_MVP_158.wav,8000,17397,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_158.wav,MVP_New_3주기/New_MVP_158.wav,8000,17397,8.0,7.999988040434101,-1.1959565898500555e-05,1.0,False,0,1.2847452136131936e+19,0.013347355177352,0.0021154132357945
SNR_5db,MVP,New_MVP_158.wav,MVP_New_3주기/New_MVP_158.wav,8000,17397,5.0,5.000008135940968,8.13594096804593e-06,1.0,False,0,1.5756445155543286e+18,0.013347355177352,0.0042208043099673
SNR_0db,MVP,New_MVP_158.wav,MVP_New_3주기/New_MVP_158.wav,8000,17397,0.0,-7.617610881450654e-06,-7.617610881450654e-06,1.0,False,0,1.0930047230109995e+19,0.013347355177352,0.013347355177352
SNR_-5db,MVP,New_MVP_158.wav,MVP_New_3주기/New_MVP_158.wav,8000,17397,-5.0,-5.000001461270495,-1.4612704948291366e-06,0.7826089578659464,True,0,8.628569864637683e+18,0.013347355177352,0.042208043099673
SNR_-8db,MVP,New_MVP_158.wav,MVP_New_3주기/New_MVP_158.wav,8000,17397,-8.0,-7.999998565197693,1.4348023071875105e-06,0.6382015297821929,True,0,8.755506975163205e+18,0.013347355177352,0.0842161177853599
original,MVP,New_MVP_159.wav,MVP_New_3주기/New_MVP_159.wav,8000,16252,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_159.wav,MVP_New_3주기/New_MVP_159.wav,8000,16252,8.0,7.99997852626947,-2.147373052974189e-05,1.0,False,0,1.1905515147586103e+19,0.0147587946438925,0.0023391113160036
SNR_5db,MVP,New_MVP_159.wav,MVP_New_3주기/New_MVP_159.wav,8000,16252,5.0,5.000016016368179,1.6016368179272433e-05,1.0,False,0,1.8084870606137797e+19,0.0147587946438925,0.0046671406593394
SNR_0db,MVP,New_MVP_159.wav,MVP_New_3주기/New_MVP_159.wav,8000,16252,0.0,-4.495623327323683e-06,-4.495623327323683e-06,1.0,False,0,8.492722320300174e+18,0.0147587946438925,0.0147587946438925
SNR_-5db,MVP,New_MVP_159.wav,MVP_New_3주기/New_MVP_159.wav,8000,16252,-5.0,-4.999998568284925,1.431715075383977e-06,0.7073406387658404,True,0,6.810967898247026e+18,0.0147587946438925,0.0466714065933942
SNR_-8db,MVP,New_MVP_159.wav,MVP_New_3주기/New_MVP_159.wav,8000,16252,-8.0,-7.999999057015,9.42985000307317e-07,0.6274351626502539,True,0,2.460554514614039e+18,0.0147587946438925,0.0931216987623896
original,MVP,New_MVP_160.wav,MVP_New_3주기/New_MVP_160.wav,8000,16479,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_160.wav,MVP_New_3주기/New_MVP_160.wav,8000,16479,8.0,7.999997582764863,-2.417235137386342e-06,1.0,False,0,1.280701216407612e+19,0.0125804529649956,0.0019938674262298
SNR_5db,MVP,New_MVP_160.wav,MVP_New_3주기/New_MVP_160.wav,8000,16479,5.0,4.999998212435486,-1.7875645141884888e-06,1.0,False,0,4.150601072517261e+18,0.0125804529649956,0.0039782885366004
SNR_0db,MVP,New_MVP_160.wav,MVP_New_3주기/New_MVP_160.wav,8000,16479,0.0,-4.5632166485496135e-06,-4.5632166485496135e-06,0.9589046106672372,True,0,9.023987296441134e+18,0.0125804529649956,0.0125804529649956
SNR_-5db,MVP,New_MVP_160.wav,MVP_New_3주기/New_MVP_160.wav,8000,16479,-5.0,-4.99999582177585,4.1782241497756445e-06,0.7110428966273562,True,0,1.6722818626875236e+19,0.0125804529649956,0.0397828853660048
SNR_-8db,MVP,New_MVP_160.wav,MVP_New_3주기/New_MVP_160.wav,8000,16479,-8.0,-7.999995554637493,4.44536250654437e-06,0.7720370328380991,True,0,1.3040438566420808e+19,0.0125804529649956,0.0793772919515164
original,MVP,New_MVP_161.wav,MVP_New_3주기/New_MVP_161.wav,8000,16668,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_161.wav,MVP_New_3주기/New_MVP_161.wav,8000,16668,8.0,8.000063451323179,6.345132317875368e-05,1.0,False,0,6.156493719306528e+17,0.0027171383287895,0.0004306374040273
SNR_5db,MVP,New_MVP_161.wav,MVP_New_3주기/New_MVP_161.wav,8000,16668,5.0,4.999960394378611,-3.960562138871637e-05,1.0,False,0,2.6564813992692603e+18,0.0027171383287895,0.0008592345836718
SNR_0db,MVP,New_MVP_161.wav,MVP_New_3주기/New_MVP_161.wav,8000,16668,0.0,3.2918853137876404e-06,3.2918853137876404e-06,1.0,False,0,9.707817185817147e+18,0.0027171383287895,0.0027171383287895
SNR_-5db,MVP,New_MVP_161.wav,MVP_New_3주기/New_MVP_161.wav,8000,16668,-5.0,-5.000002237061205,-2.237061204724e-06,1.0,False,0,1.0455186054240216e+18,0.0027171383287895,0.0085923458367183
SNR_-8db,MVP,New_MVP_161.wav,MVP_New_3주기/New_MVP_161.wav,8000,16668,-8.0,-8.000001844470361,-1.8444703613340607e-06,1.0,False,0,8.27230799396212e+18,0.0027171383287895,0.0171439838451839
original,MVP,New_MVP_162.wav,MVP_New_3주기/New_MVP_162.wav,8000,16354,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_162.wav,MVP_New_3주기/New_MVP_162.wav,8000,16354,8.0,8.000024730520952,2.4730520951976587e-05,1.0,False,0,1.932352439922905e+18,0.0035257426639969,0.0005587925546538
SNR_5db,MVP,New_MVP_162.wav,MVP_New_3주기/New_MVP_162.wav,8000,16354,5.0,5.00000041413997,4.141399703172511e-07,1.0,False,0,1.254643566991528e+19,0.0035257426639969,0.001114937726186
SNR_0db,MVP,New_MVP_162.wav,MVP_New_3주기/New_MVP_162.wav,8000,16354,0.0,-7.707477974582244e-06,-7.707477974582244e-06,1.0,False,0,4.5307217376096737e+18,0.0035257426639969,0.0035257426639969
SNR_-5db,MVP,New_MVP_162.wav,MVP_New_3주기/New_MVP_162.wav,8000,16354,-5.0,-4.999998121262284,1.878737716509704e-06,1.0,False,0,1.100968538332595e+19,0.0035257426639969,0.0111493772618602
SNR_-8db,MVP,New_MVP_162.wav,MVP_New_3주기/New_MVP_162.wav,8000,16354,-8.0,-8.000005572924518,-5.5729245183044895e-06,1.0,False,0,1.2061044549676313e+19,0.0035257426639969,0.0222459322859606
original,MVP,New_MVP_163.wav,MVP_New_3주기/New_MVP_163.wav,8000,16330,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_163.wav,MVP_New_3주기/New_MVP_163.wav,8000,16330,8.0,7.999996191444808,-3.8085551921085434e-06,1.0,False,0,5.142523638915746e+18,0.005801594559507,0.0009194907722782
SNR_5db,MVP,New_MVP_163.wav,MVP_New_3주기/New_MVP_163.wav,8000,16330,5.0,4.9999867685574815,-1.323144251852426e-05,1.0,False,0,7.14415299730239e+18,0.005801594559507,0.0018346252868883
SNR_0db,MVP,New_MVP_163.wav,MVP_New_3주기/New_MVP_163.wav,8000,16330,0.0,4.494917578422521e-06,4.494917578422521e-06,1.0,False,0,6.092413379913198e+18,0.005801594559507,0.005801594559507
SNR_-5db,MVP,New_MVP_163.wav,MVP_New_3주기/New_MVP_163.wav,8000,16330,-5.0,-4.999997228970739,2.7710292611615728e-06,1.0,False,0,1.587559666913956e+19,0.005801594559507,0.0183462528688835
SNR_-8db,MVP,New_MVP_163.wav,MVP_New_3주기/New_MVP_163.wav,8000,16330,-8.0,-7.99999989602412,1.0397588035004901e-07,0.992541499968637,True,0,1.524660245430353e+19,0.005801594559507,0.0366055869701729
original,MVP,New_MVP_164.wav,MVP_New_3주기/New_MVP_164.wav,8000,16485,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_164.wav,MVP_New_3주기/New_MVP_164.wav,8000,16485,8.0,7.999999845778638,-1.5422136190323954e-07,1.0,False,0,8.392126619325151e+18,0.0075341042505748,0.0011940750538028
SNR_5db,MVP,New_MVP_164.wav,MVP_New_3주기/New_MVP_164.wav,8000,16485,5.0,5.000007083122472,7.083122471662762e-06,1.0,False,0,9.666796096979997e+18,0.0075341042505748,0.0023824929560972
SNR_0db,MVP,New_MVP_164.wav,MVP_New_3주기/New_MVP_164.wav,8000,16485,0.0,2.747427954408117e-06,2.747427954408117e-06,1.0,False,0,1.220653010230227e+19,0.0075341042505748,0.0075341042505748
SNR_-5db,MVP,New_MVP_164.wav,MVP_New_3주기/New_MVP_164.wav,8000,16485,-5.0,-5.000002456655435,-2.4566554346350244e-06,1.0,False,0,1.2631470090056016e+19,0.0075341042505748,0.0238249295609724
SNR_-8db,MVP,New_MVP_164.wav,MVP_New_3주기/New_MVP_164.wav,8000,16485,-8.0,-8.000002339341293,-2.339341293122743e-06,0.8374309392758109,True,0,1.3173556832136935e+19,0.0075341042505748,0.0475369841097963
original,MVP,New_MVP_165.wav,MVP_New_3주기/New_MVP_165.wav,8000,16806,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_165.wav,MVP_New_3주기/New_MVP_165.wav,8000,16806,8.0,7.999999260097313,-7.399026866750091e-07,1.0,False,0,1.2274805748410438e+19,0.0116970822095714,0.0018538625965607
SNR_5db,MVP,New_MVP_165.wav,MVP_New_3주기/New_MVP_165.wav,8000,16806,5.0,4.999995837540527,-4.162459473100455e-06,1.0,False,0,4.5318420569190415e+18,0.0116970822095714,0.003698942176048
SNR_0db,MVP,New_MVP_165.wav,MVP_New_3주기/New_MVP_165.wav,8000,16806,0.0,-9.525254337839924e-07,-9.525254337839924e-07,1.0,False,0,1.1787076723858571e+19,0.0116970822095714,0.0116970822095714
SNR_-5db,MVP,New_MVP_165.wav,MVP_New_3주기/New_MVP_165.wav,8000,16806,-5.0,-5.000004336586164,-4.336586163944389e-06,0.7677546413768956,True,0,1.3852878978425248e+19,0.0116970822095714,0.0369894217604806
SNR_-8db,MVP,New_MVP_165.wav,MVP_New_3주기/New_MVP_165.wav,8000,16806,-8.0,-7.999999885390448,1.1460955207098777e-07,0.6711920019544753,True,0,2.0586081054156173e+18,0.0116970822095714,0.0738035992911768
original,MVP,New_MVP_166.wav,MVP_New_3주기/New_MVP_166.wav,8000,16523,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_166.wav,MVP_New_3주기/New_MVP_166.wav,8000,16523,8.0,7.999994074726734,-5.9252732658166e-06,1.0,False,0,1.2856671250268697e+19,0.0129470167019734,0.0020519638633638
SNR_5db,MVP,New_MVP_166.wav,MVP_New_3주기/New_MVP_166.wav,8000,16523,5.0,5.000003185261202,3.185261202354184e-06,1.0,False,0,1.2463880806022945e+19,0.0129470167019734,0.0040942061682477
SNR_0db,MVP,New_MVP_166.wav,MVP_New_3주기/New_MVP_166.wav,8000,16523,0.0,6.191147267877021e-06,6.191147267877021e-06,1.0,False,0,1.6869120735871173e+19,0.0129470167019734,0.0129470167019734
SNR_-5db,MVP,New_MVP_166.wav,MVP_New_3주기/New_MVP_166.wav,8000,16523,-5.0,-4.99999536677527,4.633224730099528e-06,0.8036840511221208,True,0,1.3690957622942034e+19,0.0129470167019734,0.0409420616824774
SNR_-8db,MVP,New_MVP_166.wav,MVP_New_3주기/New_MVP_166.wav,8000,16523,-8.0,-7.999996628875169,3.3711248308421204e-06,0.6782876130249597,True,0,1.055675091629755e+19,0.0129470167019734,0.0816901527721787
original,MVP,New_MVP_167.wav,MVP_New_3주기/New_MVP_167.wav,8000,15954,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_167.wav,MVP_New_3주기/New_MVP_167.wav,8000,15954,8.0,7.999996566340117,-3.433659882645657e-06,1.0,False,0,8.806619981554678e+18,0.0140143326488103,0.0022211220411985
SNR_5db,MVP,New_MVP_167.wav,MVP_New_3주기/New_MVP_167.wav,8000,15954,5.0,4.999994958073365,-5.041926635307448e-06,1.0,False,0,5.787797156701933e+18,0.0140143326488103,0.0044317211057501
SNR_0db,MVP,New_MVP_167.wav,MVP_New_3주기/New_MVP_167.wav,8000,15954,0.0,-4.6388755743459286e-06,-4.6388755743459286e-06,0.8826172529151424,True,0,3.837531497927127e+18,0.0140143326488103,0.0140143326488103
SNR_-5db,MVP,New_MVP_167.wav,MVP_New_3주기/New_MVP_167.wav,8000,15954,-5.0,-5.000004753072633,-4.75307263325675e-06,0.6963916885046071,True,0,7.935552637543429e+18,0.0140143326488103,0.0443172110575013
SNR_-8db,MVP,New_MVP_167.wav,MVP_New_3주기/New_MVP_167.wav,8000,15954,-8.0,-8.000005859684968,-5.85968496835676e-06,0.5948786696456085,True,0,1.3648669596897751e+19,0.0140143326488103,0.0884244611275544
original,MVP,New_MVP_168.wav,MVP_New_3주기/New_MVP_168.wav,8000,17255,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_168.wav,MVP_New_3주기/New_MVP_168.wav,8000,17255,8.0,8.000001462503173,1.4625031727888429e-06,1.0,False,0,8.532829853672466e+17,0.0085718879193365,0.0013585526809896
SNR_5db,MVP,New_MVP_168.wav,MVP_New_3주기/New_MVP_168.wav,8000,17255,5.0,5.000008582151995,8.582151995284448e-06,1.0,False,0,1.35074016912386e+19,0.0085718879193365,0.0027106689672785
SNR_0db,MVP,New_MVP_168.wav,MVP_New_3주기/New_MVP_168.wav,8000,17255,0.0,-3.588061777031416e-07,-3.588061777031416e-07,1.0,False,0,1.0324140622497448e+19,0.0085718879193365,0.0085718879193365
SNR_-5db,MVP,New_MVP_168.wav,MVP_New_3주기/New_MVP_168.wav,8000,17255,-5.0,-5.000003076718555,-3.076718554595459e-06,0.9585967366898316,True,0,1.4447149797571854e+19,0.0085718879193365,0.0271066896727851
SNR_-8db,MVP,New_MVP_168.wav,MVP_New_3주기/New_MVP_168.wav,8000,17255,-8.0,-7.999996690324521,3.309675478568863e-06,0.8363405835324847,True,0,1.7097705863687748e+19,0.0085718879193365,0.0540849563876643
original,MVP,New_MVP_169.wav,MVP_New_3주기/New_MVP_169.wav,8000,16281,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_169.wav,MVP_New_3주기/New_MVP_169.wav,8000,16281,8.0,8.000035809156925,3.5809156925026286e-05,1.0,False,0,2.648206287936919e+18,0.0030092347045371,0.0004769315597738
SNR_5db,MVP,New_MVP_169.wav,MVP_New_3주기/New_MVP_169.wav,8000,16281,5.0,5.000008499914292,8.499914292414701e-06,1.0,False,0,9.85876996828165e+18,0.0030092347045371,0.0009516035680361
SNR_0db,MVP,New_MVP_169.wav,MVP_New_3주기/New_MVP_169.wav,8000,16281,0.0,3.481789960562757e-06,3.481789960562757e-06,1.0,False,0,1.1274460592572657e+18,0.0030092347045371,0.0030092347045371
SNR_-5db,MVP,New_MVP_169.wav,MVP_New_3주기/New_MVP_169.wav,8000,16281,-5.0,-4.999993213113615,6.786886385334867e-06,1.0,False,0,7.471068037304616e+18,0.0030092347045371,0.0095160356803612
SNR_-8db,MVP,New_MVP_169.wav,MVP_New_3주기/New_MVP_169.wav,8000,16281,-8.0,-7.999999964351555,3.564844508474607e-08,1.0,False,0,9.988446384794694e+18,0.0030092347045371,0.018986987380924
original,MVP,New_MVP_170.wav,MVP_New_3주기/New_MVP_170.wav,8000,16137,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_170.wav,MVP_New_3주기/New_MVP_170.wav,8000,16137,8.0,8.000008275145595,8.275145594538458e-06,1.0,False,0,1.7219769918741068e+19,0.004367469110635,0.0006921972061729
SNR_5db,MVP,New_MVP_170.wav,MVP_New_3주기/New_MVP_170.wav,8000,16137,5.0,5.000003654998208,3.6549982080913423e-06,1.0,False,0,1.0167573403569076e+19,0.004367469110635,0.0013811150000036
SNR_0db,MVP,New_MVP_170.wav,MVP_New_3주기/New_MVP_170.wav,8000,16137,0.0,-7.447245874173013e-06,-7.447245874173013e-06,1.0,False,0,4.087839282121583e+18,0.004367469110635,0.004367469110635
SNR_-5db,MVP,New_MVP_170.wav,MVP_New_3주기/New_MVP_170.wav,8000,16137,-5.0,-4.999983042901572,1.6957098428527217e-05,1.0,False,0,1.3289591990409906e+19,0.004367469110635,0.0138111500000366
SNR_-8db,MVP,New_MVP_170.wav,MVP_New_3주기/New_MVP_170.wav,8000,16137,-8.0,-8.000007698957912,-7.698957912083415e-06,1.0,False,0,4.981836180856595e+18,0.004367469110635,0.0275568671214556
original,MVP,New_MVP_171.wav,MVP_New_3주기/New_MVP_171.wav,8000,16453,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_171.wav,MVP_New_3주기/New_MVP_171.wav,8000,16453,8.0,8.000009552119682,9.552119681899285e-06,1.0,False,0,5.045367853447831e+18,0.0076165858820096,0.0012071475114192
