base,clase,archivo,ruta_relativa,frecuencia_hz,muestras,snr_objetivo_db,snr_real_db,error_snr_db,factor_antirecorte,escalado_antirecorte,muestras_saturadas,semilla_ruido,potencia_senal,potencia_ruido_objetivo
SNR_5db,N,New_N_040.wav,N_New_3주기/New_N_040.wav,8000,22768,5.0,5.000005901237242,5.901237241978663e-06,0.7915668122207278,True,0,1.227265129767873e+19,0.03874139765090815,0.012251105631516657
SNR_0db,N,New_N_040.wav,N_New_3주기/New_N_040.wav,8000,22768,0.0,3.0952819887783717e-06,3.0952819887783717e-06,0.6553189420852659,True,0,7.675485158805247e+18,0.03874139765090815,0.03874139765090815
SNR_-5db,N,New_N_040.wav,N_New_3주기/New_N_040.wav,8000,22768,-5.0,-4.999998221672714,1.778327286316994e-06,0.4511163521569382,True,0,7.064673709821374e+18,0.03874139765090815,0.12251105631516657
SNR_-8db,N,New_N_040.wav,N_New_3주기/New_N_040.wav,8000,22768,-8.0,-8.000003000488354,-3.0004883537770866e-06,0.4193787294023329,True,0,4.3607237659435187e+18,0.03874139765090815,0.24444169383268205
original,N,New_N_041.wav,N_New_3주기/New_N_041.wav,8000,20738,,,,1.0,False,0,,,
SNR_8db,N,New_N_041.wav,N_New_3주기/New_N_041.wav,8000,20738,8.0,7.999988974993673,-1.1025006327436415e-05,0.8434983787155296,True,0,6.27288860420543e+18,0.028697916951133964,0.004548313321366661
SNR_5db,N,New_N_041.wav,N_New_3주기/New_N_041.wav,8000,20738,5.0,5.0000094390204755,9.43902047545464e-06,0.7732435962115187,True,0,7.602255984636519e+18,0.028697916951133964,0.009075078166793838
SNR_0db,N,New_N_041.wav,N_New_3주기/New_N_041.wav,8000,20738,0.0,8.869150175351843e-07,8.869150175351843e-07,0.6594163299969477,True,0,1.440135547506726e+19,0.028697916951133964,0.028697916951133964
SNR_-5db,N,New_N_041.wav,N_New_3주기/New_N_041.wav,8000,20738,-5.0,-5.000004118032648,-4.118032648214864e-06,0.6386054491698877,True,0,9.915739972466518e+18,0.028697916951133964,0.09075078166793837
SNR_-8db,N,New_N_041.wav,N_New_3주기/New_N_041.wav,8000,20738,-8.0,-8.00000632461202,-6.324612019881215e-06,0.40765427237856877,True,0,1.5177771517698986e+19,0.028697916951133964,0.1810716147160061
original,N,New_N_042.wav,N_New_3주기/New_N_042.wav,8000,20592,,,,1.0,False,0,,,
SNR_8db,N,New_N_042.wav,N_New_3주기/New_N_042.wav,8000,20592,8.0,8.000001537726401,1.53772640132388e-06,0.8685927629290682,True,0,1.394269872255876e+19,0.02839684280731137,0.004500596285269612
SNR_5db,N,New_N_042.wav,N_New_3주기/New_N_042.wav,8000,20592,5.0,4.999999847452124,-1.525478756647658e-07,0.7918631609142395,True,0,3.3008627022966733e+18,0.02839684280731137,0.008979870162887387
SNR_0db,N,New_N_042.wav,N_New_3주기/New_N_042.wav,8000,20592,0.0,-4.462595919871373e-06,-4.462595919871373e-06,0.7159806320288075,True,0,1.4977305221631132e+19,0.02839684280731137,0.02839684280731137
SNR_-5db,N,New_N_042.wav,N_New_3주기/New_N_042.wav,8000,20592,-5.0,-4.999994283217247,5.7167827529625015e-06,0.5440164698037037,True,0,1.8648437167806382e+18,0.02839684280731137,0.08979870162887386
SNR_-8db,N,New_N_042.wav,N_New_3주기/New_N_042.wav,8000,20592,-8.0,-7.9999991810249815,8.18975018468393e-07,0.41970484039314987,True,0,1.27453049507663e+19,0.02839684280731137,0.17917196529322657
original,N,New_N_043.wav,N_New_3주기/New_N_043.wav,8000,21246,,,,1.0,False,0,,,
SNR_8db,N,New_N_043.wav,N_New_3주기/New_N_043.wav,8000,21246,8.0,7.999991805385602,-8.194614397716293e-06,0.8624522365234999,True,0,1.5790640348783675e+19,0.028295472489602763,0.004484530172624213
SNR_5db,N,New_N_043.wav,N_New_3주기/New_N_043.wav,8000,21246,5.0,4.9999950204018475,-4.979598152488052e-06,0.8345267511543041,True,0,1.5325125690896024e+19,0.028295472489602763,0.008947814053777977
SNR_0db,N,New_N_043.wav,N_New_3주기/New_N_043.wav,8000,21246,0.0,6.091848382435753e-06,6.091848382435753e-06,0.7103363283257131,True,0,1.3803481003164326e+19,0.028295472489602763,0.028295472489602763
SNR_-5db,N,New_N_043.wav,N_New_3주기/New_N_043.wav,8000,21246,-5.0,-5.000003213003314,-3.2130033140731484e-06,0.5607345542277564,True,0,8.957365733647523e+18,0.028295472489602763,0.08947814053777978
SNR_-8db,N,New_N_043.wav,N_New_3주기/New_N_043.wav,8000,21246,-8.0,-8.000003291233629,-3.2912336287438393e-06,0.4579716350719892,True,0,1.7667650313088629e+19,0.028295472489602763,0.17853236182852122
original,N,New_N_044.wav,N_New_3주기/New_N_044.wav,8000,20508,,,,1.0,False,0,,,
SNR_8db,N,New_N_044.wav,N_New_3주기/New_N_044.wav,8000,20508,8.0,8.000004955032386,4.955032386178004e-06,0.883491033292591,True,0,3.8365146116855583e+18,0.030151999268338583,0.004778769837948229
SNR_5db,N,New_N_044.wav,N_New_3주기/New_N_044.wav,8000,20508,5.0,5.00000288398735,2.8839873502661817e-06,0.8165477152981617,True,0,4.2671261829297475e+18,0.030151999268338583,0.00953489936956804
SNR_0db,N,New_N_044.wav,N_New_3주기/New_N_044.wav,8000,20508,0.0,-1.954345438903613e-06,-1.954345438903613e-06,0.6992671337435163,True,0,1.5191776587440234e+19,0.030151999268338583,0.030151999268338583
SNR_-5db,N,New_N_044.wav,N_New_3주기/New_N_044.wav,8000,20508,-5.0,-5.000007465524655,-7.4655246553589905e-06,0.5502568954469422,True,0,5.290768934006958e+18,0.030151999268338583,0.09534899369568042
SNR_-8db,N,New_N_044.wav,N_New_3주기/New_N_044.wav,8000,20508,-8.0,-7.999998984824199,1.01517580120003e-06,0.4165125070493271,True,0,7.266417057368107e+18,0.030151999268338583,0.19024625389119643
original,N,New_N_045.wav,N_New_3주기/New_N_045.wav,8000,21383,,,,1.0,False,0,,,
SNR_8db,N,New_N_045.wav,N_New_3주기/New_N_045.wav,8000,21383,8.0,8.000015281418902,1.5281418901835764e-05,0.889549668414003,True,0,9.236549982542981e+18,0.027018887433923562,0.004282205076189857
SNR_5db,N,New_N_045.wav,N_New_3주기/New_N_045.wav,8000,21383,5.0,5.000000040076815,4.0076814755707346e-08,0.8132154074170388,True,0,1.2319135840689424e+19,0.027018887433923562,0.008544122413490063
SNR_0db,N,New_N_045.wav,N_New_3주기/New_N_045.wav,8000,21383,0.0,-3.693801411223585e-07,-3.693801411223585e-07,0.7955995357673665,True,0,7.204892073717318e+18,0.027018887433923562,0.027018887433923562
SNR_-5db,N,New_N_045.wav,N_New_3주기/New_N_045.wav,8000,21383,-5.0,-5.000005177342876,-5.177342876194757e-06,0.6051599609303232,True,0,9.818698215952564e+18,0.027018887433923562,0.08544122413490063
SNR_-8db,N,New_N_045.wav,N_New_3주기/New_N_045.wav,8000,21383,-8.0,-8.00000564655948,-5.6465594795440666e-06,0.4869470365269266,True,0,5.606863588697843e+18,0.027018887433923562,0.17047765466117673
original,N,New_N_046.wav,N_New_3주기/New_N_046.wav,8000,21533,,,,1.0,False,0,,,
SNR_8db,N,New_N_046.wav,N_New_3주기/New_N_046.wav,8000,21533,8.0,8.000002541250586,2.5412505859634393e-06,0.9071166897742478,True,0,1.5354726368695955e+19,0.026791390936991417,0.004246149311260206
SNR_5db,N,New_N_046.wav,N_New_3주기/New_N_046.wav,8000,21533,5.0,4.9999976089219835,-2.3910780164726475e-06,0.8451830580697806,True,0,5.626389886812448e+18,0.026791390936991417,0.008472181704488553
SNR_0db,N,New_N_046.wav,N_New_3주기/New_N_046.wav,8000,21533,0.0,9.754439911946767e-08,9.754439911946767e-08,0.7450105915145976,True,0,1.8031103907154825e+19,0.026791390936991417,0.026791390936991417
SNR_-5db,N,New_N_046.wav,N_New_3주기/New_N_046.wav,8000,21533,-5.0,-5.000004339027812,-4.339027811717244e-06,0.5684156988856393,True,0,1.7370417117099586e+19,0.026791390936991417,0.08472181704488554
SNR_-8db,N,New_N_046.wav,N_New_3주기/New_N_046.wav,8000,21533,-8.0,-8.000004926759765,-4.926759764600774e-06,0.4443000862651123,True,0,3.2280528874412554e+18,0.026791390936991417,0.1690422488053482
original,N,New_N_047.wav,N_New_3주기/New_N_047.wav,8000,20845,,,,1.0,False,0,,,
SNR_8db,N,New_N_047.wav,N_New_3주기/New_N_047.wav,8000,20845,8.0,7.999976740255188,-2.325974481198756e-05,0.867898266066452,True,0,1.3284086969641847e+19,0.027727459225348788,0.004394506137049839
SNR_5db,N,New_N_047.wav,N_New_3주기/New_N_047.wav,8000,20845,5.0,5.000005618954405,5.618954404873477e-06,0.8460118766795656,True,0,5.36282971433201e+18,0.027727459225348788,0.00876819248815501
SNR_0db,N,New_N_047.wav,N_New_3주기/New_N_047.wav,8000,20845,0.0,-3.4254568089052636e-06,-3.4254568089052636e-06,0.7531168469158479,True,0,1.0937566958889595e+19,0.027727459225348788,0.027727459225348788
SNR_-5db,N,New_N_047.wav,N_New_3주기/New_N_047.wav,8000,20845,-5.0,-5.00000025769999,-2.576999902359489e-07,0.5243092972816488,True,0,3.1547608666383667e+18,0.027727459225348788,0.0876819248815501
SNR_-8db,N,New_N_047.wav,N_New_3주기/New_N_047.wav,8000,20845,-8.0,-8.000003102844552,-3.1028445519609704e-06,0.357938846910507,True,0,1.5210053739340624e+19,0.027727459225348788,0.17494844042008909
original,N,New_N_048.wav,N_New_3주기/New_N_048.wav,8000,21141,,,,1.0,False,0,,,
SNR_8db,N,New_N_048.wav,N_New_3주기/New_N_048.wav,8000,21141,8.0,7.999996572816711,-3.427183289161917e-06,0.9024352514978259,True,0,1.836013834102702e+19,0.02771267638307,0.004392163214440551
SNR_5db,N,New_N_048.wav,N_New_3주기/New_N_048.wav,8000,21141,5.0,4.999998609740955,-1.3902590447756324e-06,0.8539777285606112,True,0,2.1255880855998028e+16,0.02771267638307,0.00876351774296581
SNR_0db,N,New_N_048.wav,N_New_3주기/New_N_048.wav,8000,21141,0.0,1.0803327566657288e-06,1.0803327566657288e-06,0.7276526081661825,True,0,1.4768523308345543e+19,0.02771267638307,0.02771267638307
SNR_-5db,N,New_N_048.wav,N_New_3주기/New_N_048.wav,8000,21141,-5.0,-4.999999444345537,5.556544628859683e-07,0.5767051852694924,True,0,2.1592776348733153e+18,0.02771267638307,0.08763517742965811
SNR_-8db,N,New_N_048.wav,N_New_3주기/New_N_048.wav,8000,21141,-8.0,-8.000004558865884,-4.55886588390797e-06,0.46362949802570186,True,0,1.4124667986215414e+19,0.02771267638307,0.17485516699100814
original,N,New_N_049.wav,N_New_3주기/New_N_049.wav,8000,20820,,,,1.0,False,0,,,
SNR_8db,N,New_N_049.wav,N_New_3주기/New_N_049.wav,8000,20820,8.0,7.999994178677722,-5.8213222784431196e-06,0.8492877046049732,True,0,1.6194277089180985e+19,0.029253927328222136,0.004636435027525139
SNR_5db,N,New_N_049.wav,N_New_3주기/New_N_049.wav,8000,20820,5.0,5.000002115542342,2.1155423421959085e-06,0.8121818025775677,True,0,9850291366957936.0,0.029253927328222136,0.00925090408622261
SNR_0db,N,New_N_049.wav,N_New_3주기/New_N_049.wav,8000,20820,0.0,2.9355976670100484e-06,2.9355976670100484e-06,0.7470615513510186,True,0,1.185921264709663e+19,0.029253927328222136,0.029253927328222136
SNR_-5db,N,New_N_049.wav,N_New_3주기/New_N_049.wav,8000,20820,-5.0,-4.99999813715015,1.8628498503758806e-06,0.5474748927884934,True,0,8.194312628414948e+18,0.029253927328222136,0.0925090408622261
SNR_-8db,N,New_N_049.wav,N_New_3주기/New_N_049.wav,8000,20820,-8.0,-7.999999056119909,9.438800914196577e-07,0.4583658621055199,True,0,1.0603597687458988e+19,0.029253927328222136,0.18457980302631594
original,N,New_N_050.wav,N_New_3주기/New_N_050.wav,8000,20601,,,,1.0,False,0,,,
SNR_8db,N,New_N_050.wav,N_New_3주기/New_N_050.wav,8000,20601,8.0,8.000016832965454,1.683296545351709e-05,0.8555912665623228,True,0,6.182576194605809e+18,0.029322731470889266,0.004647339749257765
SNR_5db,N,New_N_050.wav,N_New_3주기/New_N_050.wav,8000,20601,5.0,5.000013621638323,1.3621638323080276e-05,0.7961858956224959,True,0,8.946223940498696e+18,0.029322731470889266,0.00927266186655094
SNR_0db,N,New_N_050.wav,N_New_3주기/New_N_050.wav,8000,20601,0.0,7.346609293194273e-06,7.346609293194273e-06,0.7634332341933437,True,0,1.522894514192143e+19,0.029322731470889266,0.029322731470889266
SNR_-5db,N,New_N_050.wav,N_New_3주기/New_N_050.wav,8000,20601,-5.0,-4.999999514747878,4.852521220399808e-07,0.5182842894169521,True,0,1.7931818140709075e+19,0.029322731470889266,0.09272661866550941
SNR_-8db,N,New_N_050.wav,N_New_3주기/New_N_050.wav,8000,20601,-8.0,-7.9999996874052055,3.1259479449374794e-07,0.4989514215968711,True,0,7.548119655575254e+18,0.029322731470889266,0.18501392781778084
original,N,New_N_051.wav,N_New_3주기/New_N_051.wav,8000,21506,,,,1.0,False,0,,,
SNR_8db,N,New_N_051.wav,N_New_3주기/New_N_051.wav,8000,21506,8.0,8.000000247651242,2.4765124173597997e-07,0.8605563860223093,True,0,4.92280389015619e+18,0.02849049132037033,0.004515438574352737
SNR_5db,N,New_N_051.wav,N_New_3주기/New_N_051.wav,8000,21506,5.0,5.000000098406167,9.840616677081471e-08,0.8332079082315383,True,0,1.7042439271413344e+19,0.02849049132037033,0.009009484422962821
SNR_0db,N,New_N_051.wav,N_New_3주기/New_N_051.wav,8000,21506,0.0,2.4226527207096308e-06,2.4226527207096308e-06,0.6922282844478224,True,0,9.525590915870114e+18,0.02849049132037033,0.02849049132037033
SNR_-5db,N,New_N_051.wav,N_New_3주기/New_N_051.wav,8000,21506,-5.0,-4.999996363039112,3.636960888009355e-06,0.5414284278126227,True,0,1.2392992059243497e+19,0.02849049132037033,0.09009484422962821
SNR_-8db,N,New_N_051.wav,N_New_3주기/New_N_051.wav,8000,21506,-8.0,-8.000000537003345,-5.370033449025868e-07,0.4628026082063351,True,0,1.074907028129619e+19,0.02849049132037033,0.1797628474643686
original,N,New_N_052.wav,N_New_3주기/New_N_052.wav,8000,20682,,,,1.0,False,0,,,
SNR_8db,N,New_N_052.wav,N_New_3주기/New_N_052.wav,8000,20682,8.0,7.999995212064532,-4.787935467653881e-06,0.8156994686366745,True,0,1.2573609669787697e+19,0.02964247157441476,0.004698015140601201
SNR_5db,N,New_N_052.wav,N_New_3주기/New_N_052.wav,8000,20682,5.0,5.000005775911225,5.775911224858987e-06,0.752755307582289,True,0,1.247013429562809e+19,0.02964247157441476,0.0093737725651948
SNR_0db,N,New_N_052.wav,N_New_3주기/New_N_052.wav,8000,20682,0.0,4.716483642628421e-06,4.716483642628421e-06,0.7364906861024947,True,0,1.4768454537074913e+19,0.02964247157441476,0.02964247157441476
SNR_-5db,N,New_N_052.wav,N_New_3주기/New_N_052.wav,8000,20682,-5.0,-5.000003048446694,-3.0484466941871347e-06,0.5817094752028104,True,0,1.2367169863441056e+19,0.02964247157441476,0.093737725651948
SNR_-8db,N,New_N_052.wav,N_New_3주기/New_N_052.wav,8000,20682,-8.0,-7.999997663987628,2.3360123719839976e-06,0.40998902619175615,True,0,8.338858551158045e+18,0.02964247157441476,0.1870313514842235
original,N,New_N_053.wav,N_New_3주기/New_N_053.wav,8000,20951,,,,1.0,False,0,,,
SNR_8db,N,New_N_053.wav,N_New_3주기/New_N_053.wav,8000,20951,8.0,8.00001528288504,1.5282885039269445e-05,0.8896912744216973,True,0,1.8067726690963776e+18,0.028202427559685186,0.004469783545022274
SNR_5db,N,New_N_053.wav,N_New_3주기/New_N_053.wav,8000,20951,5.0,4.999990900027443,-9.099972556825264e-06,0.8275929355364352,True,0,1.1699711610726269e+19,0.028202427559685186,0.008918390663450949
SNR_0db,N,New_N_053.wav,N_New_3주기/New_N_053.wav,8000,20951,0.0,3.737130992785748e-07,3.737130992785748e-07,0.7440957711453519,True,0,9.599236296880701e+18,0.028202427559685186,0.028202427559685186
SNR_-5db,N,New_N_053.wav,N_New_3주기/New_N_053.wav,8000,20951,-5.0,-4.999998330346022,1.6696539777427688e-06,0.6080265198852465,True,0,1.5087080833964816e+19,0.028202427559685186,0.08918390663450948
SNR_-8db,N,New_N_053.wav,N_New_3주기/New_N_053.wav,8000,20951,-8.0,-7.999998301457679,1.6985423210158501e-06,0.5435655415133762,True,0,1.5833228268348285e+18,0.028202427559685186,0.17794528800953982
original,N,New_N_054.wav,N_New_3주기/New_N_054.wav,8000,21026,,,,1.0,False,0,,,
SNR_8db,N,New_N_054.wav,N_New_3주기/New_N_054.wav,8000,21026,8.0,8.000002264620372,2.2646203721166103e-06,0.8366193214114889,True,0,9.410749411699306e+18,0.02893415001122403,0.004585753738243761
SNR_5db,N,New_N_054.wav,N_New_3주기/New_N_054.wav,8000,21026,5.0,5.000011227439559,1.1227439559391428e-05,0.8128466123239378,True,0,1.1600325135940895e+19,0.02893415001122403,0.009149781619645442
SNR_0db,N,New_N_054.wav,N_New_3주기/New_N_054.wav,8000,21026,0.0,1.2339228996670305e-06,1.2339228996670305e-06,0.7684006816177491,True,0,1.2979319697864434e+19,0.02893415001122403,0.02893415001122403
SNR_-5db,N,New_N_054.wav,N_New_3주기/New_N_054.wav,8000,21026,-5.0,-5.000000946518069,-9.465180692558306e-07,0.5976704547300992,True,0,9.455814188275767e+18,0.02893415001122403,0.09149781619645442
SNR_-8db,N,New_N_054.wav,N_New_3주기/New_N_054.wav,8000,21026,-8.0,-8.000001637179523,-1.637179522617771e-06,0.49236117265153473,True,0,1.7094145088539965e+18,0.02893415001122403,0.18256214455873468
original,N,New_N_055.wav,N_New_3주기/New_N_055.wav,8000,20747,,,,1.0,False,0,,,
SNR_8db,N,New_N_055.wav,N_New_3주기/New_N_055.wav,8000,20747,8.0,8.000011938438636,1.19384386358945e-05,0.8893424720749387,True,0,1.5736878602166247e+19,0.02953310938315095,0.004680682401356537
SNR_5db,N,New_N_055.wav,N_New_3주기/New_N_055.wav,8000,20747,5.0,5.000000914064605,9.14064605339604e-07,0.816727216629988,True,0,1.2975211128328188e+19,0.02953310938315095,0.009339189203764739
SNR_0db,N,New_N_055.wav,N_New_3주기/New_N_055.wav,8000,20747,0.0,-3.4159938989350796e-06,-3.4159938989350796e-06,0.6751167842592195,True,0,2.556844552641034e+18,0.02953310938315095,0.02953310938315095
SNR_-5db,N,New_N_055.wav,N_New_3주기/New_N_055.wav,8000,20747,-5.0,-5.0000016975500605,-1.697550060519859e-06,0.5581677602129941,True,0,4.950674743580621e+18,0.02953310938315095,0.09339189203764739
SNR_-8db,N,New_N_055.wav,N_New_3주기/New_N_055.wav,8000,20747,-8.0,-7.999998266488327,1.7335116728744993e-06,0.4404320264165766,True,0,5.231465505188966e+18,0.02953310938315095,0.18634132270636003
original,N,New_N_056.wav,N_New_3주기/New_N_056.wav,8000,20674,,,,1.0,False,0,,,
SNR_8db,N,New_N_056.wav,N_New_3주기/New_N_056.wav,8000,20674,8.0,8.000002599884294,2.599884293630339e-06,0.8995304020413235,True,0,6.646410512952743e+18,0.02838000432366794,0.004497927565459828
SNR_5db,N,New_N_056.wav,N_New_3주기/New_N_056.wav,8000,20674,5.0,5.000005211265357,5.2112653570191014e-06,0.8207868001776203,True,0,6.283645653035348e+18,0.02838000432366794,0.008974545366821714
SNR_0db,N,New_N_056.wav,N_New_3주기/New_N_056.wav,8000,20674,0.0,-3.620837548253507e-06,-3.620837548253507e-06,0.7613539505175729,True,0,1.0427975928483145e+18,0.02838000432366794,0.02838000432366794
SNR_-5db,N,New_N_056.wav,N_New_3주기/New_N_056.wav,8000,20674,-5.0,-4.999997984961379,2.015038621294707e-06,0.5663464609022829,True,0,3.100017165301556e+17,0.02838000432366794,0.08974545366821714
SNR_-8db,N,New_N_056.wav,N_New_3주기/New_N_056.wav,8000,20674,-8.0,-8.00000267209118,-2.672091179434233e-06,0.5329324544723966,True,0,9.923993921615809e+18,0.02838000432366794,0.17906572164397927
original,N,New_N_057.wav,N_New_3주기/New_N_057.wav,8000,21438,,,,1.0,False,0,,,
SNR_8db,N,New_N_057.wav,N_New_3주기/New_N_057.wav,8000,21438,8.0,7.999997751814332,-2.2481856678524537e-06,0.8611657306781864,True,0,1.0397851966638594e+19,0.02834893783035904,0.004493003858083936
SNR_5db,N,New_N_057.wav,N_New_3주기/New_N_057.wav,8000,21438,5.0,5.0000005409468065,5.409468064598855e-07,0.8026502037461091,True,0,1.4092590746841879e+19,0.02834893783035904,0.008964721279044663
SNR_0db,N,New_N_057.wav,N_New_3주기/New_N_057.wav,8000,21438,0.0,1.7652314701658445e-06,1.7652314701658445e-06,0.6409267484935985,True,0,1.2304881290635608e+19,0.02834893783035904,0.02834893783035904
SNR_-5db,N,New_N_057.wav,N_New_3주기/New_N_057.wav,8000,21438,-5.0,-4.999998061254897,1.9387451031249725e-06,0.60574632409317,True,0,1.5111919474678125e+19,0.02834893783035904,0.08964721279044663
SNR_-8db,N,New_N_057.wav,N_New_3주기/New_N_057.wav,8000,21438,-8.0,-7.999991960635153,8.039364846723629e-06,0.5144666215356228,True,0,8.977621590450524e+18,0.02834893783035904,0.17886970532277432
original,N,New_N_058.wav,N_New_3주기/New_N_058.wav,8000,20548,,,,1.0,False,0,,,
SNR_8db,N,New_N_058.wav,N_New_3주기/New_N_058.wav,8000,20548,8.0,8.000005597730599,5.597730599049555e-06,0.8939284433397404,True,0,9.276115322399824e+18,0.029157337521538082,0.00462112657481767
SNR_5db,N,New_N_058.wav,N_New_3주기/New_N_058.wav,8000,20548,5.0,5.000004783420375,4.783420375353842e-06,0.8406148670777768,True,0,3.4055518877417697e+18,0.029157337521538082,0.009220359707434914
SNR_0db,N,New_N_058.wav,N_New_3주기/New_N_058.wav,8000,20548,0.0,1.0574351124410714e-07,1.0574351124410714e-07,0.7154228114322709,True,0,8.137388523860011e+18,0.029157337521538082,0.029157337521538082
SNR_-5db,N,New_N_058.wav,N_New_3주기/New_N_058.wav,8000,20548,-5.0,-5.00000312756403,-3.1275640299810448e-06,0.5400645019982597,True,0,1.0578004875637365e+19,0.029157337521538082,0.09220359707434914
SNR_-8db,N,New_N_058.wav,N_New_3주기/New_N_058.wav,8000,20548,-8.0,-7.999994528996474,5.471003525769902e-06,0.40835038436760845,True,0,2.7242919862865613e+18,0.029157337521538082,0.18397036254702367
original,N,New_N_059.wav,N_New_3주기/New_N_059.wav,8000,21431,,,,1.0,False,0,,,
SNR_8db,N,New_N_059.wav,N_New_3주기/New_N_059.wav,8000,21431,8.0,7.9999923060059785,-7.693994021451545e-06,0.8750704999918425,True,0,1.0303842303594322e+19,0.02802584677200053,0.004441797376190191
SNR_5db,N,New_N_059.wav,N_New_3주기/New_N_059.wav,8000,21431,5.0,5.000008843932294,8.84393229405589e-06,0.8813515311801524,True,0,1.5255993812006273e+19,0.02802584677200053,0.008862550915439936
SNR_0db,N,New_N_059.wav,N_New_3주기/New_N_059.wav,8000,21431,0.0,3.225614051930677e-06,3.225614051930677e-06,0.7431489888278385,True,0,8.001477188217413e+18,0.02802584677200053,0.02802584677200053
SNR_-5db,N,New_N_059.wav,N_New_3주기/New_N_059.wav,8000,21431,-5.0,-5.000006093710994,-6.093710993582135e-06,0.532555546922075,True,0,4.615529794381486e+18,0.02802584677200053,0.08862550915439936
SNR_-8db,N,New_N_059.wav,N_New_3주기/New_N_059.wav,8000,21431,-8.0,-7.999996874300686,3.125699313599739e-06,0.479043154151058,True,0,1.335141048784771e+19,0.02802584677200053,0.1768311385607025
original,N,New_N_060.wav,N_New_3주기/New_N_060.wav,8000,21356,,,,1.0,False,0,,,
SNR_8db,N,New_N_060.wav,N_New_3주기/New_N_060.wav,8000,21356,8.0,8.000006994827496,6.9948274958875345e-06,0.8543852869155709,True,0,4.745582754013274e+18,0.02810311088821512,0.004454042913371193
SNR_5db,N,New_N_060.wav,N_New_3주기/New_N_060.wav,8000,21356,5.0,5.000005244993687,5.24499368736997e-06,0.8034494072310839,True,0,1.4580543223330458e+19,0.02810311088821512,0.008886983974303741
SNR_0db,N,New_N_060.wav,N_New_3주기/New_N_060.wav,8000,21356,0.0,6.280779995309626e-06,6.280779995309626e-06,0.7033191181283855,True,0,7.876322989163121e+18,0.02810311088821512,0.02810311088821512
SNR_-5db,N,New_N_060.wav,N_New_3주기/New_N_060.wav,8000,21356,-5.0,-5.000003210915028,-3.210915028084571e-06,0.577644525029622,True,0,9.544813003439597e+16,0.02810311088821512,0.08886983974303742
SNR_-8db,N,New_N_060.wav,N_New_3주기/New_N_060.wav,8000,21356,-8.0,-8.000003382928213,-3.3829282131137006e-06,0.4650716477623641,True,0,1.4880292837434178e+19,0.02810311088821512,0.17731864217660617
original,N,New_N_061.wav,N_New_3주기/New_N_061.wav,8000,20771,,,,1.0,False,0,,,
SNR_8db,N,New_N_061.wav,N_New_3주기/New_N_061.wav,8000,20771,8.0,8.000001851937649,1.8519376485670591e-06,0.8828628532545127,True,0,1.7444934359666334e+19,0.02918718452470092,0.004625857006030484
SNR_5db,N,New_N_061.wav,N_New_3주기/New_N_061.wav,8000,20771,5.0,5.0000002908209815,2.9082098151889113e-07,0.841437171821712,True,0,1.8310292838734963e+19,0.02918718452470092,0.009229798158567394
SNR_0db,N,New_N_061.wav,N_New_3주기/New_N_061.wav,8000,20771,0.0,4.358343748558814e-06,4.358343748558814e-06,0.6772641579690466,True,0,1.4014678300269384e+19,0.02918718452470092,0.02918718452470092
SNR_-5db,N,New_N_061.wav,N_New_3주기/New_N_061.wav,8000,20771,-5.0,-5.000000886436961,-8.864369611671918e-07,0.5838851349738906,True,0,1.4712027039583355e+19,0.02918718452470092,0.09229798158567395
SNR_-8db,N,New_N_061.wav,N_New_3주기/New_N_061.wav,8000,20771,-8.0,-8.000000507348474,-5.073484743434165e-07,0.48892507624906223,True,0,1.663052140666958e+19,0.02918718452470092,0.18415868440558683
original,N,New_N_062.wav,N_New_3주기/New_N_062.wav,8000,21141,,,,1.0,False,0,,,
SNR_8db,N,New_N_062.wav,N_New_3주기/New_N_062.wav,8000,21141,8.0,7.999999229401057,-7.705989428785642e-07,0.8594643074681714,True,0,3.1687350212872433e+18,0.02899853817407206,0.004595958574341053
SNR_5db,N,New_N_062.wav,N_New_3주기/New_N_062.wav,8000,21141,5.0,5.000014714065206,1.4714065206256066e-05,0.7799667514505897,True,0,1.1843358345667092e+19,0.02899853817407206,0.0091701429445408
SNR_0db,N,New_N_062.wav,N_New_3주기/New_N_062.wav,8000,21141,0.0,1.3793731642205838e-06,1.3793731642205838e-06,0.6753493920243696,True,0,4.30101741533224e+18,0.02899853817407206,0.02899853817407206
SNR_-5db,N,New_N_062.wav,N_New_3주기/New_N_062.wav,8000,21141,-5.0,-5.00000284508411,-2.8450841096372415e-06,0.5590188903795599,True,0,3.3747336562707564e+18,0.02899853817407206,0.09170142944540802
SNR_-8db,N,New_N_062.wav,N_New_3주기/New_N_062.wav,8000,21141,-8.0,-7.999999136504555,8.634954449249221e-07,0.46807925687505036,True,0,1.2579637844051927e+19,0.02899853817407206,0.18296840640120018
original,N,New_N_063.wav,N_New_3주기/New_N_063.wav,8000,20813,,,,1.0,False,0,,,
SNR_8db,N,New_N_063.wav,N_New_3주기/New_N_063.wav,8000,20813,8.0,8.000002123067775,2.123067774917331e-06,0.8781712099475122,True,0,6.80412795922575e+18,0.029905747006754368,0.0047397414846469315
SNR_5db,N,New_N_063.wav,N_New_3주기/New_N_063.wav,8000,20813,5.0,4.99999531549847,-4.684501529794716e-06,0.8197917556733864,True,0,1.6339542471888376e+19,0.029905747006754368,0.00945702756701067
