clase,archivo,ruta,columnas_espectrograma,duracion_s,SBV_1,SBV_2,SBV_3,SBV_4,SBV_5,SBV_6,SBV_7,SBV_8
MS,New_MS_144.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_144.wav,212,2.838375,0.7534007976562098,0.2683478640236711,0.7225761558332691,0.7362600794821156,0.36504227425084,0.6557625817747249,0.47282840368351897,1.0224190193364169
MS,New_MS_145.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_145.wav,212,2.993125,0.7487683590303467,0.22207799080685595,0.9253033631869815,0.7591888763386015,0.31075517367795424,0.7360665612473315,0.48184904722231103,1.1021473885005428
MS,New_MS_146.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_146.wav,212,2.972125,0.6619163472168564,0.29786772650134813,0.7675851846554317,0.5858866280417798,0.39522981056299883,0.4611998473902307,0.6974694607617631,1.0586144003360853
MS,New_MS_147.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_147.wav,424,3.00275,1.0500037082402054,0.16143786525584936,0.4712516748291342,0.7269559844491584,0.31357009164206306,0.5536717104390035,0.3918548639630648,0.8077083578610031
MS,New_MS_148.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_148.wav,212,2.8795,0.7110740018698639,0.22299129125122258,0.6375013295647788,0.853949436704897,0.14159270396951845,0.427846428389238,0.4930206600684127,0.7743422701221865
MS,New_MS_149.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_149.wav,424,3.002625,0.42454756113085157,0.18111636410543297,0.7720094671730079,0.8193582312416507,0.12570932368279783,0.2654932893468824,0.491238882739157,1.204670368516063
MS,New_MS_150.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_150.wav,212,2.813625,0.4205403076793638,0.2883937891763696,0.43145507801401833,0.8393692193619409,0.21638775718829398,0.21433857349982072,0.5951393629644925,1.0374212929875573
MS,New_MS_151.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_151.wav,212,2.9815,0.3644290544807968,0.23796129538229957,0.42438950900479333,0.8496458199780395,0.1711313627231013,0.28104017995417196,0.5963490743287246,1.0177407683806288
MS,New_MS_152.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_152.wav,212,2.911125,0.42107500430749817,0.15564567337638413,0.5008447520624865,1.1008672288226005,0.17418894926481188,0.42056479619926174,0.5159262456763807,1.0330962506407435
MS,New_MS_153.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_153.wav,424,3.007,0.46897709602539656,0.17624187798959173,0.7451115113796585,0.7828001784477535,0.290560544494332,0.5180644882731281,0.4717559815974806,0.861197705013058
MS,New_MS_154.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_154.wav,212,2.968875,0.42748842296289646,0.18328494823770503,0.4140150648023909,0.6231257875441143,0.2244310819577052,0.4568804758051768,0.535060036145397,0.6959722200249685
MS,New_MS_155.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_155.wav,424,3.009875,0.4003144999662225,0.24520055750687003,0.4539536777045153,0.8201201242056031,0.26623013601327666,0.5053892606241625,0.7050850266950959,0.8590337679904557
MS,New_MS_156.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_156.wav,212,2.918,0.40552276038568086,0.2365308015381685,0.5559788414385306,0.8541202812720212,0.3176027522235862,0.2108882402455004,0.6969297934589963,0.809639928515981
MS,New_MS_157.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_157.wav,424,3.0105,0.8975013124139062,0.2605188642797092,0.6605080005332506,0.6421949091813558,0.4656280574435263,0.6449988290555623,0.4007078186415825,1.0055362953187192
MS,New_MS_158.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_158.wav,212,2.911125,0.8401404269915422,0.27223594689850705,0.7025954718281857,0.6822623420960754,0.2677455047432812,0.47423426661533113,0.43473066944547684,1.2378564618073085
MS,New_MS_159.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_159.wav,424,3.01475,0.8649342499224583,0.19864015684662967,0.8549727360062048,0.7484966115851052,0.35518788563801584,0.6506243811960758,0.5832168934300781,0.9510466989836057
MS,New_MS_160.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_160.wav,212,2.88225,0.9073673065167622,0.1412407492753053,0.7827292420700607,0.8271475981526603,0.3170440852482393,0.2574965729361409,0.7204337104260656,1.1030359939975594
MS,New_MS_161.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_161.wav,212,2.986125,1.1878773925974275,0.19207501347110778,0.500064410684054,0.8317091419601359,0.21151575847757584,0.39381133936330415,0.5147184954056464,0.6507244372243158
MS,New_MS_162.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_162.wav,212,2.89175,0.5469841333927334,0.17491937806397337,0.573531970213391,0.9863679223275589,0.2376370127913637,0.465177723514234,0.5423688758394652,0.7458308092933942
MS,New_MS_163.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_163.wav,424,3.0065,0.31733808789478946,0.2911535888448912,0.3449108431470966,0.6602993882563764,0.14725379278723913,0.20678032182543982,0.6296504740542558,1.0650144103012915
MS,New_MS_164.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_164.wav,212,2.8905,0.41886180807847145,0.3121813975106325,0.5478298368941773,0.8460854495566859,0.14745459675124314,0.35042490027906975,0.558002086953879,1.0540492808648532
MS,New_MS_165.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_165.wav,212,2.97825,0.5250372148195332,0.39708329973471446,0.818120061067962,0.7206128322981444,0.3899864693298117,0.3775468748608515,0.6160737911186722,0.6099646376836896
MS,New_MS_166.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_166.wav,212,2.819375,0.4384684433610786,0.24636219025942746,0.5696019890122264,0.7203322575536407,0.21626295459778827,0.5927200608535348,0.5612825835196766,0.6937034576319244
MS,New_MS_167.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_167.wav,212,2.974375,0.31941262973726064,0.24484162484583977,0.37577742076047194,0.8530199485147169,0.22869489333741017,0.14992389608422313,0.5425777919809849,0.9231470247905353
MS,New_MS_168.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_168.wav,212,2.8355,0.49106551127189885,0.23411334684170074,0.5744218504680327,0.9198024135016779,0.270815760254238,0.36328306934031274,0.6150128452370107,0.7535709039002103
MS,New_MS_169.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_169.wav,212,2.912625,0.4593246088066772,0.032218348265276565,0.574878540674226,0.20915906841810197,0.3707288552011389,0.16743154739463587,0.14465954966661582,0.09209106531978871
MS,New_MS_170.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_170.wav,212,2.8255,0.42305614320409585,0.03776330236933796,0.48926446745564656,0.221399539238277,0.3705703078190935,0.1609205722277316,0.125519507418587,0.10782857450573871
MS,New_MS_171.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_171.wav,212,2.80525,0.47669395538505976,0.049352473451050434,0.4920553426608109,0.1783867860797814,0.32811292458709834,0.17247809626861751,0.15764314604624918,0.11046002464990967
MS,New_MS_172.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_172.wav,212,2.4155,0.1709221075517027,0.5750062419630375,0.038380468457101476,0.07968703105958268,0.015385854901978281,0.267772647113261,0.3723245212106127,0.17172928464628154
MS,New_MS_173.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_173.wav,212,2.38875,0.13982695034921627,0.5231515772267825,0.06742510222960718,0.1015849106588495,0.02190519396849369,0.24910323819996524,0.3895697837463241,0.12801010810855326
MS,New_MS_174.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_174.wav,212,2.411875,0.18576930809776063,0.6536373119708875,0.049355063575429035,0.11090229918035986,0.026505586678840783,0.312011464521897,0.47288334591219183,0.19322965893300367
MS,New_MS_175.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_175.wav,212,2.3985,0.19288337515958873,0.6539537875635646,0.04213699426486076,0.11272187519747244,0.025175233171361815,0.217908699793883,0.4278906619708306,0.21587042298847633
MS,New_MS_176.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_176.wav,212,2.404875,0.1833827692804746,0.6717103991245035,0.07909504794691323,0.19127920540878093,0.02560635239145586,0.281875360220904,0.4253675134518981,0.23191913275926726
MS,New_MS_177.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_177.wav,212,2.37825,0.17102404174751032,0.519254119127972,0.08187511093139199,0.19282815529673522,0.032864389499913806,0.300038272103945,0.5122219449336884,0.3409424492438307
MS,New_MS_178.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_178.wav,212,2.41275,0.20631277046433244,0.7094564765995339,0.05523312085287941,0.1278013595193118,0.025567044436903292,0.22776654416842437,0.4881892267057107,0.1663632671388466
MS,New_MS_179.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_179.wav,212,2.386125,0.19688545466204033,0.6584061337087856,0.03552409916743909,0.13887879297986078,0.03084820555918208,0.19423408833654018,0.5491350314814838,0.1831529482918812
MS,New_MS_180.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_180.wav,212,2.136,0.4020832043639353,0.730408595605777,0.3334182560135116,0.9146599328572954,0.14750750791720585,0.8742842208846945,1.6885904016749926,0.8140476293843182
MS,New_MS_181.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_181.wav,212,2.0205,0.4200563739556326,0.7955670873757198,0.31490988451449525,1.006035272302453,0.14376439581138237,0.7265157140274656,1.589718775693738,0.8780305764127421
MS,New_MS_182.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_182.wav,212,2.049375,0.3667507382029156,0.9496980375427274,0.31275294494817674,0.6591286502679575,0.15274129154433022,0.8524531465403884,1.2274995448581139,0.7134797124036131
MS,New_MS_183.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_183.wav,212,2.05525,0.38628770213978403,0.8008043313452999,0.3476092975648058,0.7501797605939786,0.13246282158886405,0.818712580244807,1.3391298751031422,0.6704960925976511
MS,New_MS_184.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_184.wav,212,2.08875,0.33972441384508223,0.9165532305927333,0.41628189883006406,0.7978914350701694,0.1420101736102441,0.9269623997048915,1.6508849821763303,0.6391912877547133
MS,New_MS_185.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_185.wav,212,2.06775,0.30115761725385304,0.876281555737021,0.37617935963168275,0.9996697018102543,0.17034056848576246,0.8720378987221556,1.541922001651075,0.7486894765681603
MS,New_MS_186.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_186.wav,212,2.0725,0.4434029987386662,0.7768594563512513,0.3005478745560613,0.6791118999331265,0.16957219726507752,0.7501399089500209,1.3241856745387122,0.8181539225819525
MS,New_MS_187.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_187.wav,212,2.0175,0.37023775161351913,0.8945600710673476,0.3476163799466899,0.6921100068089212,0.1508783483286666,0.8108202371800659,1.2860778034758777,0.6818858574734067
MS,New_MS_188.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_188.wav,212,2.095625,0.38768442977516476,0.7915580426776608,0.35247972348659506,0.8379190001868204,0.14815094124649592,0.8660601976121641,1.5913415967882418,0.9185521953299436
MS,New_MS_189.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_189.wav,212,2.0665,0.3255835271755182,0.917014977239865,0.3282716005335725,0.840432249164667,0.15936014213948077,0.90104391214682,1.4577509431111495,0.9067763415012892
MS,New_MS_190.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_190.wav,212,2.07825,0.367662740962296,0.7744202629685313,0.25765567956897284,0.8451824021896855,0.16568492572503668,0.7715538749543841,1.2884865551751454,0.8450018801842304
MS,New_MS_191.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_191.wav,212,1.997875,0.4257457714788317,0.8107732994824676,0.2892412025691377,0.8203647087505027,0.11746948094880984,0.6611120000673278,1.334353404586628,0.7566299205011442
MS,New_MS_192.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_192.wav,212,2.08975,0.36747030661637686,0.8052875323661037,0.3859968875322924,0.9566506496100633,0.19186363387338692,0.7881305923458921,1.4769485649247345,0.812070112746927
MS,New_MS_193.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_193.wav,212,2.015125,0.4255516825997134,0.9258557057335842,0.31503221409442683,0.889353239436903,0.17355373207617605,0.768453472748926,1.4072601976054533,0.8865160082631632
MS,New_MS_194.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_194.wav,212,2.018375,0.4023133025367874,0.859825798137252,0.25751950871438983,0.6799727871312251,0.16743825113397076,0.8213211009088401,1.384886231918237,0.6083159501239656
MS,New_MS_195.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_195.wav,212,2.004,0.4548834884101308,0.7232594608161528,0.31708189865025693,0.9440834342131029,0.19261027671566486,0.5671262405609118,1.476187485544474,0.5537136003408704
MS,New_MS_196.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_196.wav,212,2.103875,0.32431394024939975,0.8682543915684918,0.3766807771684703,0.814248894640387,0.15656834081675952,0.9306567763965523,1.5173982329723426,0.9060500667947095
MS,New_MS_197.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_197.wav,212,2.009125,0.4142150673962383,0.7465176877195064,0.40156473677748433,0.923308290122362,0.13829044913342364,0.8161248138214423,1.449397235436165,0.8557316153567545
MS,New_MS_198.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_198.wav,212,2.067375,0.3976006263539293,0.9255402462004824,0.26533387406317166,0.5888329695501169,0.13083376764758628,0.7839047276123224,1.2783835870496758,0.7801422528786337
MS,New_MS_199.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_199.wav,212,2.060125,0.3730731812049183,0.8800460204058232,0.25858626774354476,0.9055170589624396,0.17520829156215229,0.664064998687719,1.2966979744077585,0.5650599610165237
MS,New_MS_200.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_200.wav,212,2.102125,0.4032646330238735,0.9773334019603819,0.3301464628931443,1.0246909413340226,0.17719459914413865,0.8147386241742501,1.4506228284011105,0.8298884068397064
MVP,New_MVP_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_001.wav,212,2.788875,0.3958293178000497,0.19760589094224595,1.3158669465511754,0.8639098482435391,0.024690109625137676,0.0198023477545765,0.2765474329724767,0.729307022045998
MVP,New_MVP_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_002.wav,424,3.975125,1.1714759249449707,0.2673524268883326,3.229130518560462,2.6412601761034686,0.17866180380465058,0.07249591554257347,0.8820816021214887,1.5482193611841768
MVP,New_MVP_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_003.wav,424,3.992875,0.6213307755506527,0.13486843086351313,1.7720349250411827,1.3122812823257983,0.015195346097178888,0.04090316831734455,0.38895087516308857,0.7719993558572331
MVP,New_MVP_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_004.wav,212,2.558,0.19063440427988698,1.1066140636634652,1.494262429880572,0.013636209774381163,0.6685092669889694,0.7467870998909629,0.554230368097708,0.2875345857734577
MVP,New_MVP_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_005.wav,212,2.550625,0.33645570255668816,1.2704685774135631,1.4676985161833402,0.008453150332539159,0.5391341009872135,0.7019861144260464,0.48040586697777676,0.2584845509526023
MVP,New_MVP_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_006.wav,212,2.558125,0.14193997051619758,1.0899666446678127,1.5434939040031235,0.015595732431926504,0.6799511636556677,0.8121664900435198,0.5576499568190141,0.2534402677333464
MVP,New_MVP_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_007.wav,212,2.550375,0.17002652271782073,1.2573396319003136,1.501992004323768,0.018062123696278912,0.5169408139151788,0.6990791319692103,0.4554123595392875,0.33904615186437786
MVP,New_MVP_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_008.wav,212,2.589,0.1157066555507679,1.3291828824549632,1.3789915256066236,0.029036592050568383,0.5713677542692638,0.6870123944174304,0.5592139925988612,0.2287526582729463
MVP,New_MVP_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_009.wav,212,2.550125,0.22790044992128514,1.114347311183189,1.4977650585749787,0.027381284373493547,0.882052239184237,0.554353900847861,0.4289626668745553,0.275399846889137
MVP,New_MVP_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_010.wav,212,2.559,0.25631807489588737,1.1611972182539525,1.4166104907478474,0.022129660782235945,0.8361776381675166,0.5694200782495178,0.408989839794158,0.2453895412929911
MVP,New_MVP_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_011.wav,212,2.547125,0.20452279204232818,1.3264924373736031,1.2995259501679544,0.028652163030449398,0.6898887535451422,0.596641974854827,0.3540010937600089,0.23732123948420447
MVP,New_MVP_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_012.wav,212,2.58425,0.2259634885741985,1.20696522543128,1.4666479952615297,0.013528062899504895,0.622130365854287,0.7624945611065649,0.4110669651333673,0.28583341867648604
MVP,New_MVP_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_013.wav,212,2.54475,0.10866218323397348,1.0779166988560762,1.5445200061583773,0.013852068798007414,0.771030524435542,0.6068974888041386,0.5231534727144431,0.2662877826114372
MVP,New_MVP_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_014.wav,212,2.5905,0.0794014760108473,1.5316654660367617,1.6197206228967551,0.016931776818224383,0.5156875016496135,0.4735469074921439,0.5039170700579771,0.19765407803780957
MVP,New_MVP_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_015.wav,212,2.5565,0.08748386539715033,1.2195368859933375,1.5910120120780296,0.027885944090050442,0.6076160510522817,0.8261567821693895,0.45579205081785246,0.2165159693078132
MVP,New_MVP_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_016.wav,212,2.580625,0.260548159036419,1.2145137436118256,1.6365108451879065,0.019336766954328413,0.5927086900982426,0.6468515551884291,0.5269085096818382,0.17701907349329415
MVP,New_MVP_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_017.wav,212,2.5575,0.2505213721995801,1.1173954429825554,1.6414033841269626,0.02313311923810693,0.6018739677062648,0.7996117201486953,0.4068744746339142,0.1680228819899896
MVP,New_MVP_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_018.wav,212,2.554625,0.11638197474426855,1.4286137449153424,1.4926096037644168,0.018310860050517627,0.4863100817825338,0.5763509035580925,0.5049764467477287,0.19282979470354022
MVP,New_MVP_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_019.wav,212,2.5475,0.112075442821502,1.4030785692905454,1.5359575952696374,0.013836865530685841,0.6223500702196411,0.4153485827654128,0.5507274365189327,0.21951940948788523
MVP,New_MVP_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_020.wav,212,2.578375,0.17192109710426576,1.1880731209027402,1.5781059315158472,0.016445985428841285,0.5938554733022272,0.7175862046899981,0.4722270032617039,0.21104520624436438
MVP,New_MVP_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_021.wav,212,2.55025,0.11364761928464669,1.1089985351007488,1.6681949549078507,0.015062792359274109,0.5506416158255455,0.6561677245768041,0.5793651687982491,0.18936900492877118
MVP,New_MVP_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_022.wav,212,2.551375,0.15652638523336282,1.0081776126300968,1.6130031588123714,0.01905803856126701,0.8976117479488412,0.6058308600853932,0.4754543284573144,0.26453525246942455
MVP,New_MVP_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_023.wav,212,2.550625,0.10468950087067395,0.9139308683066744,1.5278846859112745,0.017762166827273634,0.770376577136795,0.9571938263030889,0.38688352081342636,0.3173968112045015
MVP,New_MVP_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_024.wav,212,2.559875,0.16257832028626248,1.4483102219383444,1.4733520218624445,0.025593371298251722,0.5559298456585459,0.6254025081838652,0.4936343867026355,0.19886840232326553
MVP,New_MVP_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_025.wav,212,2.555125,0.11994811751384549,1.0615881706215307,1.6024308452273741,0.02356692631070469,0.7516440269283722,0.7285642904603479,0.5626861836811499,0.2536234317751245
MVP,New_MVP_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_026.wav,212,2.59125,0.14575605357859658,1.2337992428707654,1.4716938817684158,0.017812629011561127,0.6016600629936181,0.7007790320111961,0.5978192997627562,0.23415193148650615
MVP,New_MVP_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_027.wav,212,2.5545,0.24007442227552336,1.3055425337741258,1.441937629425666,0.013045014543878276,0.7203637717801996,0.6634356199620269,0.6079188182860753,0.19019688570361085
MVP,New_MVP_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_028.wav,212,2.5625,0.11323982288680472,1.1658466185568417,1.6833068643346418,0.00767597163310086,0.6034899148500221,0.5967661873540742,0.5537329698497506,0.2563094279898242
MVP,New_MVP_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_029.wav,212,2.55,0.10408075276211791,1.0425410589552169,1.5465040339334772,0.014006987970513076,0.5478081034334996,0.9782897822662634,0.4593499494072453,0.3103530846401704
MVP,New_MVP_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_030.wav,212,2.689625,0.5942992751708803,1.5171208369669633,0.7422044179890404,0.3316704909694541,1.1154813512768844,1.73714831206028,0.8775062884845172,0.5132987375434812
MVP,New_MVP_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_031.wav,212,2.676875,0.6322325451371964,1.2505069604033898,1.0503272932134162,0.3774716990945683,1.0239661305449708,1.9298391345219794,0.9177832492512736,0.5964033913087302
MVP,New_MVP_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_032.wav,212,2.6845,0.3152340494165199,1.540982792106383,0.8216986503857664,0.3997299594905522,0.7018841274280181,2.1453994688060556,0.7390068956113098,0.4716076002124819
MVP,New_MVP_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_033.wav,212,2.67775,0.4177340929189094,1.6239737898950777,0.719807869562264,0.35026353195856164,0.9838888890493166,1.92920942652436,0.7997176816437305,0.5478238098177318
